ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
16,Idaho,ID,16005,Bannock County,16005001900,Census Tract 19; Bannock County; Idaho,661.097021289056,5716,429,2443,144,2031,165,905,256,77,37,344,104,214,74,633,173,1242,237,1338,187,823,168,94,51,8,70,591,617,24,28,160,60,4,18,47,27,22,4,15.9,4.3,3.0,1.4,16.9,4.9,5.4,1.9,11.1,3.1,21.7,4.0,23.4,2.3,14.4,2.7,4.6,2.5,0.1,1.3,10.3,10.8,1.0,1.1,6.5,2.4,0.2,0.9,2.3,1.3,0.4,0.1,0.4022,0.4813,0.2242,0.4022,0.6352,2.1451,0.3626,0.7582,0.4527,0.5473,0.5648,0.2901,2.6131,0.5736,0.2242,0.2242,0.2242,0.4659,0.5582,0.2088,0.4681,0.4967,2.1977,0.4308,7.1801,0.4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430,261,115,0,18,313,172,11,13,61,53,5,8,179,129,22,33,12.9,5.3,0.0,0.7,5.5,3.0,0.2,0.2,1.1,1.0,0.1,0.1,3.1,2.2,0.4,0.6
16,Idaho,ID,16005,Bannock County,16005940000,Census Tract 9400; Bannock County; Idaho,148.477170438928,1642,235,703,99,620,90,658,176,49,34,104,46,162,48,208,64,316,78,415,131,418,106,59,49,0,52,1097,274,0,18,194,58,13,18,30,21,0,13,40.1,9.1,7.8,5.1,16.8,7.0,14.0,4.0,12.7,3.8,19.2,4.9,25.3,5.6,25.5,6.6,9.5,7.8,0.0,3.5,66.8,13.7,0.0,2.6,27.6,8.0,2.1,2.9,4.8,3.3,0.0,0.8,0.9451,0.9055,0.2198,0.8242,0.7231,3.6177,0.8703,0.6527,0.5736,0.9736,0.9033,0.0,3.1032,0.8286,0.9978,0.9978,0.9978,0.0,0.9692,0.5209,0.7363,0.0,2.2264,0.4418,9.9451,0.8374,1,1,0,0,0,2,0,0,1,1,0,2,1,1,0,1,0,0,0,1,6,599,148,52,0,13,108,66,0,13,936,165,0,13,53,52,0,13,23.9,8.5,0.0,2.3,6.6,3.9,0.0,2.3,57.0,6.8,0.0,2.3,3.2,3.2,0.0,2.3
16,Idaho,ID,16005,Bannock County,16005981800,Census Tract 9818; Bannock County; Idaho,103.480079649172,425,131,209,67,198,68,87,57,12,13,57,34,55,47,19,24,152,104,62,34,91,53,14,25,0,52,55,177,0,18,28,28,5,14,21,23,0,13,20.5,11.8,8.3,8.7,28.8,14.0,16.9,11.1,4.5,5.5,35.8,17.8,14.6,7.2,21.4,11.2,7.1,12.4,0.0,12.8,12.9,41.5,0.0,8.6,13.4,14.3,2.5,7.0,10.6,12.4,0.0,3.1,0.5692,0.9143,0.7516,0.8857,0.1692,3.29,0.7758,0.9758,0.0989,0.8901,0.7714,0.0,2.7362,0.6462,0.3538,0.3538,0.3538,0.0,0.7626,0.5802,0.9363,0.0,2.2791,0.4615,8.6591,0.6154,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3,276,39,29,0,13,46,55,0,13,0,13,0,13,9,11,0,13,19.7,15.2,0.0,8.4,10.8,11.9,0.0,8.4,0.0,8.4,0.0,8.4,2.1,2.7,0.0,8.4
16,Idaho,ID,16007,Bear Lake County,16007950100,Census Tract 9501; Bear Lake County; Idaho,471.80106864532,3568,214,1792,123,1390,128,829,185,89,39,335,85,203,66,215,83,786,107,852,113,609,118,41,25,20,55,272,300,67,25,105,51,25,17,64,41,62,3,23.6,5.1,5.6,2.5,24.1,5.7,8.3,2.7,6.1,2.4,22.0,2.7,23.9,2.7,17.4,3.2,2.9,1.8,0.6,1.7,7.6,8.4,3.8,1.4,5.9,2.8,1.8,1.2,4.6,2.9,1.7,0.1,0.6659,0.7868,0.5604,0.6044,0.2769,2.8944,0.6352,0.767,0.4879,0.7495,0.3538,0.4813,2.8395,0.6923,0.1209,0.1209,0.1209,0.6418,0.5319,0.4703,0.7143,0.7604,3.1187,0.7714,8.9735,0.6769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3527,159,56,0,13,125,43,32,39,0,13,0,13,82,61,33,51,11.4,4.0,0.0,1.0,3.5,1.2,0.9,1.1,0.0,1.0,0.0,1.0,2.3,1.7,0.9,1.4
16,Idaho,ID,16007,Bear Lake County,16007950200,Census Tract 9502; Bear Lake County; Idaho,503.92623574649,2868,214,2103,123,933,108,554,140,34,23,137,42,90,38,164,81,581,94,867,111,384,86,64,32,11,50,213,294,0,18,94,42,18,16,23,16,0,13,19.5,4.7,2.7,1.8,14.7,4.2,5.0,2.1,5.7,2.7,20.3,2.9,30.2,3.3,13.4,2.8,6.9,3.3,0.4,1.8,7.4,10.2,0.0,0.9,4.5,2.0,1.9,1.7,2.5,1.7,0.0,0.5,0.5319,0.4198,0.1626,0.3538,0.2484,1.7165,0.2462,0.7011,0.8154,0.4879,0.7582,0.4132,3.1758,0.8615,0.1121,0.1121,0.1121,0.0,0.4813,0.4901,0.4901,0.0,1.4615,0.2044,6.4659,0.3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,106,53,8,13,152,43,22,35,21,30,0,13,9,9,1,4,11.4,4.9,0.3,0.4,5.3,1.5,0.8,1.2,0.7,1.0,0.0,1.3,0.3,0.3,0.0,0.1
16,Idaho,ID,16009,Benewah County,16009940000,Census Tract 9400; Benewah County; Idaho,367.133507970722,5451,376,2513,137,2009,131,1346,178,104,31,485,76,405,82,724,136,1056,137,1334,125,1052,124,89,26,31,71,1427,518,16,9,412,59,73,27,43,20,6,8,24.9,2.8,4.4,1.2,24.1,3.4,11.1,2.0,13.3,2.2,19.4,1.9,24.5,2.1,19.3,1.9,4.4,1.3,0.6,1.4,26.2,9.3,0.7,0.4,16.4,2.3,3.6,1.3,2.1,0.9,0.1,0.1,0.7011,0.6769,0.5604,0.7385,0.7604,3.4373,0.8308,0.6615,0.5165,0.8242,0.5253,0.4813,3.0088,0.7868,0.7648,0.7648,0.7648,0.4088,0.8462,0.7055,0.4418,0.3275,2.7298,0.6352,9.9407,0.8352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4592,423,58,63,37,403,30,4,4,664,85,8,9,267,61,18,19,21.1,2.6,1.2,0.7,7.4,0.8,0.1,0.1,12.2,1.5,0.1,0.2,4.9,1.1,0.3,0.3
16,Idaho,ID,16009,Benewah County,16009950100,Census Tract 9501; Benewah County; Idaho,409.797505996608,4280,376,2153,141,1817,197,1325,364,47,38,555,178,619,220,615,316,1184,136,832,125,1063,229,78,68,0,52,163,521,64,41,457,194,91,69,36,31,107,23,31.8,8.2,2.9,2.3,30.5,9.2,19.1,5.9,14.7,7.5,27.7,2.6,19.4,2.6,25.5,5.0,4.3,3.7,0.0,1.3,3.8,12.2,3.0,1.9,21.2,8.5,5.0,3.8,2.0,1.8,2.5,0.5,0.8418,0.4659,0.811,0.9275,0.8198,3.866,0.9187,0.9033,0.2725,0.9736,0.5143,0.0,2.6637,0.6066,0.0264,0.0264,0.0264,0.6088,0.9297,0.8308,0.422,0.8264,3.6177,0.9297,10.1738,0.8549,0,0,0,1,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,1,4,4904,309,133,16,21,27,31,0,13,62,63,25,28,32,26,1,6,17.0,7.1,0.4,0.5,0.6,0.7,0.0,0.9,1.4,1.5,0.6,0.7,0.7,0.6,0.0,0.2
16,Idaho,ID,16011,Bingham County,16011940000,Census Tract 9400; Bingham County; Idaho,350.965563168918,2562,335,1035,141,887,137,943,289,159,95,213,109,203,99,498,152,357,120,782,191,520,110,79,37,49,58,2078,417,0,18,293,84,55,30,111,90,10,3,37.5,10.2,13.3,7.4,24.0,11.7,13.2,6.3,19.5,6.3,13.9,4.3,30.5,4.9,20.4,3.6,8.9,3.9,2.0,2.3,81.1,12.3,0.0,1.7,28.3,7.4,6.2,3.2,12.5,9.7,0.4,0.1,0.9231,0.9912,0.556,0.8,0.9429,4.2132,0.9714,0.3692,0.8286,0.8659,0.8901,0.7451,3.6989,0.9868,1.0,1.0,1.0,0.0,0.9736,0.8615,0.967,0.4967,3.2988,0.8462,12.2109,0.9802,1,1,0,0,1,3,0,0,0,0,0,0,1,1,0,1,0,1,0,2,6,2380,227,103,0,13,279,127,0,13,1685,216,7,10,91,82,16,23,25.6,10.6,0.0,1.5,10.9,4.8,0.0,1.5,65.8,8.4,0.3,0.4,3.6,3.2,0.6,0.9
16,Idaho,ID,16011,Bingham County,16011950101,Census Tract 9501.01; Bingham County; Idaho,20.73660984469,3825,467,1271,186,1194,189,368,205,0,13,105,70,278,117,273,167,428,125,1071,218,607,218,0,18,21,60,508,587,11,22,146,97,29,32,14,24,0,13,9.6,5.2,0.0,1.8,8.8,5.7,11.4,4.7,7.1,4.0,11.2,3.6,28.0,4.1,15.9,5.5,0.0,1.5,0.6,1.7,13.3,15.3,0.9,1.7,11.5,7.3,2.4,2.7,1.2,2.0,0.0,0.3,0.1582,0.0,0.0264,0.7495,0.3473,1.2814,0.1253,0.2066,0.7275,0.6549,0.0,0.4813,2.0703,0.2967,0.3802,0.3802,0.3802,0.4418,0.7231,0.5626,0.2769,0.0,2.0044,0.3626,5.7363,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3177,113,94,0,13,341,202,9,17,0,13,0,13,158,108,0,13,9.5,7.7,0.0,1.0,8.9,4.7,0.2,0.5,0.0,1.0,0.0,1.0,4.1,2.7,0.0,1.0
16,Idaho,ID,16011,Bingham County,16011950102,Census Tract 9501.02; Bingham County; Idaho,18.040551470966,5225,565,1854,211,1741,187,1085,379,265,158,366,151,325,160,633,288,590,133,1498,271,790,352,27,38,166,105,937,755,93,90,81,47,0,25,74,74,7,3,20.8,6.9,9.4,5.2,21.0,8.4,10.3,4.7,12.1,5.3,11.3,2.3,28.7,4.0,15.1,6.9,1.6,2.2,3.5,2.2,17.9,14.3,5.0,4.8,4.4,2.6,0.0,1.4,4.3,4.2,0.1,0.1,0.5802,0.9407,0.4286,0.6989,0.6879,3.3363,0.7934,0.2088,0.7648,0.6088,0.1934,0.8615,2.6373,0.589,0.5363,0.5363,0.5363,0.7055,0.4747,0.0,0.6857,0.3275,2.1934,0.4286,8.7033,0.6264,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4719,105,59,0,18,750,331,14,27,0,18,0,18,173,152,0,18,6.0,3.3,0.0,0.7,14.4,5.8,0.3,0.5,0.0,0.7,0.0,0.7,3.3,2.9,0.0,0.7
16,Idaho,ID,16011,Bingham County,16011950200,Census Tract 9502; Bingham County; Idaho,476.076084198208,3926,505,1591,194,1478,190,489,183,40,35,245,86,218,75,202,99,731,182,1121,233,633,149,59,46,4,49,674,686,13,14,205,76,51,30,14,15,0,13,12.6,4.4,2.1,1.8,16.6,5.4,8.3,2.8,5.2,2.5,18.6,4.5,28.6,3.8,16.2,3.7,4.0,3.1,0.1,1.3,17.2,17.3,0.9,0.9,12.9,4.7,3.4,2.0,0.9,1.0,0.0,0.3,0.2747,0.3275,0.2154,0.6044,0.2132,1.6352,0.222,0.6242,0.756,0.6769,0.4835,0.2901,2.8307,0.6879,0.5209,0.5209,0.5209,0.4418,0.7495,0.6923,0.2264,0.0,2.11,0.4,7.0968,0.3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664,284,159,14,20,373,203,27,31,83,61,13,18,141,102,23,27,19.2,9.8,0.4,0.5,9.5,4.9,0.7,0.8,2.1,1.5,0.3,0.4,3.6,2.6,0.6,0.7
16,Idaho,ID,16011,Bingham County,16011950300,Census Tract 9503; Bingham County; Idaho,1078.49041347649,5924,573,2246,193,1908,188,1772,507,154,77,390,127,720,202,788,255,730,154,1924,279,608,152,192,88,325,145,2535,733,12,15,435,137,86,51,59,46,0,18,29.9,8.1,5.3,2.6,20.4,6.3,22.4,5.5,13.3,3.9,12.3,2.9,32.5,3.0,10.3,2.6,10.0,4.5,6.0,2.6,42.8,11.7,0.5,0.7,19.4,5.8,4.6,2.6,3.1,2.3,0.0,0.3,0.8132,0.767,0.389,0.9538,0.7604,3.6834,0.8879,0.2637,0.8923,0.2747,0.9165,0.9231,3.2703,0.8989,0.9538,0.9538,0.9538,0.3824,0.9033,0.7714,0.5758,0.0,2.6329,0.5956,10.5404,0.8967,0,0,0,1,0,1,0,0,0,1,1,2,1,1,0,1,0,0,0,1,5,3815,300,140,11,16,2482,492,0,18,14,19,0,18,28,31,0,18,15.7,6.7,0.2,0.3,41.9,6.5,0.0,0.6,0.2,0.3,0.0,0.6,0.5,0.5,0.0,0.6
16,Idaho,ID,16011,Bingham County,16011950400,Census Tract 9504; Bingham County; Idaho,33.206481273554,7574,789,2579,233,2362,293,1309,505,122,94,555,184,372,150,310,155,1300,318,2164,427,1057,305,137,106,32,83,1916,1021,38,58,117,124,97,75,278,146,241,36,17.9,6.6,3.5,2.6,23.5,7.2,8.0,3.1,4.2,2.2,17.2,4.0,28.6,4.6,14.4,3.7,5.8,4.4,0.5,1.2,25.3,13.2,1.5,2.2,4.5,4.8,4.1,3.1,11.8,5.7,3.2,0.3,0.4681,0.5626,0.5341,0.5868,0.1429,2.2945,0.3956,0.5648,0.756,0.5473,0.6615,0.4505,2.9801,0.756,0.7429,0.7429,0.7429,0.5077,0.4813,0.7385,0.9582,0.8571,3.5428,0.9077,9.5603,0.7802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5848,195,99,0,18,1578,375,0,18,181,104,0,18,157,118,0,18,8.3,4.0,0.0,0.5,20.8,4.3,0.0,0.5,2.4,1.4,0.0,0.5,2.1,1.5,0.0,0.5
16,Idaho,ID,16011,Bingham County,16011950501,Census Tract 9505.01; Bingham County; Idaho,9.239633988304,3360,494,950,112,950,112,524,225,106,85,152,75,101,58,266,177,459,125,1111,282,526,146,22,28,13,53,699,697,0,18,13,21,12,24,21,33,119,11,16.3,6.5,7.6,6.3,16.0,7.7,4.8,2.9,8.2,5.4,13.7,4.5,33.1,4.4,16.2,4.6,2.3,2.9,0.4,1.8,20.8,20.5,0.0,1.9,1.4,2.3,1.3,2.5,2.2,3.5,3.5,0.6,0.4154,0.8945,0.1912,0.3385,0.4242,2.2638,0.3868,0.3516,0.9209,0.6769,0.2923,0.4132,2.6549,0.6044,0.6396,0.6396,0.6396,0.0,0.3297,0.378,0.4549,0.8791,2.0417,0.3824,7.6,0.4571,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2846,77,50,54,49,453,230,20,27,31,24,0,13,133,112,8,17,8.1,5.4,1.6,1.4,13.5,6.7,0.6,0.8,0.9,0.7,0.0,1.1,4.0,3.2,0.2,0.5
16,Idaho,ID,16011,Bingham County,16011950502,Census Tract 9505.02; Bingham County; Idaho,9.370438009966,5377,859,1819,215,1706,210,2086,826,280,160,481,170,715,229,952,504,712,181,1453,370,1718,672,99,60,221,200,1811,1175,16,26,188,90,61,71,46,36,91,6,40.6,14.5,11.9,6.7,28.2,9.3,20.9,5.4,18.0,8.3,13.2,3.6,27.0,5.2,32.4,10.4,5.8,3.4,4.3,3.9,33.7,21.2,0.9,1.4,10.3,4.9,3.6,4.1,2.7,2.0,1.7,0.3,0.9495,0.9824,0.7341,0.9429,0.9121,4.521,0.9956,0.3099,0.6659,0.9978,0.6615,0.8835,3.5186,0.956,0.8813,0.8813,0.8813,0.4418,0.6725,0.7055,0.5231,0.7604,3.1033,0.767,12.0242,0.9736,1,1,0,1,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,6785,383,174,0,18,1247,385,9,17,388,225,0,18,167,103,0,18,22.5,8.9,0.0,0.7,23.2,7.2,0.2,0.3,7.2,4.1,0.0,0.7,3.1,1.9,0.0,0.7
16,Idaho,ID,16011,Bingham County,16011950600,Census Tract 9506; Bingham County; Idaho,33.025216037104,5426,602,2006,237,1849,240,1469,560,237,172,244,120,188,91,311,157,957,195,1804,309,708,195,105,76,33,76,920,854,0,25,420,177,115,70,20,23,21,5,27.1,9.9,10.7,7.0,13.2,6.3,5.8,2.8,5.7,2.9,17.6,3.4,33.2,3.3,13.0,4.0,5.7,4.0,0.6,1.5,17.0,15.6,0.0,1.2,20.9,7.8,6.2,3.7,1.1,1.2,0.4,0.1,0.7516,0.967,0.1187,0.4308,0.2484,2.5165,0.4791,0.5868,0.9253,0.4571,0.6505,0.4813,3.101,0.8264,0.5099,0.5099,0.5099,0.0,0.9231,0.8615,0.2505,0.4967,2.5318,0.5604,8.6592,0.6176,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,5578,168,100,0,18,711,278,94,88,0,18,0,18,115,91,0,18,9.1,5.2,0.0,0.7,13.1,5.0,1.7,1.6,0.0,0.7,0.0,0.7,2.1,1.7,0.0,0.7
16,Idaho,ID,16011,Bingham County,16011950700,Census Tract 9507; Bingham County; Idaho,64.580528246638,5054,720,1677,204,1552,218,452,246,46,40,193,91,283,126,457,226,730,170,1518,269,760,211,36,35,114,97,699,925,0,25,355,133,43,39,8,12,11,3,8.9,4.7,1.7,1.5,12.4,5.6,9.5,3.9,9.0,4.0,14.4,3.3,30.0,3.2,15.0,4.1,2.3,2.2,2.4,2.0,13.8,18.2,0.0,1.5,21.2,7.5,2.8,2.5,0.5,0.8,0.2,0.1,0.1429,0.244,0.0945,0.6593,0.4945,1.6352,0.222,0.3868,0.811,0.5978,0.2923,0.7824,2.8703,0.7209,0.3956,0.3956,0.3956,0.0,0.9297,0.622,0.1648,0.4022,2.1187,0.4088,7.0198,0.3912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4064,154,83,0,18,572,295,2,5,79,89,0,18,46,58,0,18,9.9,5.8,0.0,0.7,11.3,4.9,0.0,0.1,1.6,1.8,0.0,0.7,0.9,1.2,0.0,0.7
16,Idaho,ID,16013,Blaine County,16013960101,Census Tract 9601.01; Blaine County; Idaho,1396.265762235216,2029,469,765,126,563,146,657,475,38,34,128,109,254,185,184,118,310,130,562,202,258,132,20,19,292,220,875,543,0,18,102,61,18,20,51,50,0,13,32.6,22.4,3.7,3.1,22.7,18.4,20.2,14.4,9.1,5.7,15.3,6.5,27.7,5.8,12.7,6.5,3.6,3.2,15.3,11.0,43.1,24.8,0.0,2.4,13.3,8.2,3.2,3.5,9.1,9.0,0.0,0.6,0.8637,0.6,0.5077,0.9363,0.5011,3.4088,0.8154,0.4549,0.7033,0.4374,0.4418,0.9912,3.0286,0.7978,0.9582,0.9582,0.9582,0.0,0.7582,0.6637,0.8967,0.0,2.3186,0.4747,9.7142,0.8,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1639,72,51,0,13,863,439,0,13,0,13,0,13,12,18,0,13,12.8,8.5,0.0,1.8,42.5,15.3,0.0,1.8,0.0,1.8,0.0,1.8,0.6,0.9,0.0,1.8
16,Idaho,ID,16013,Blaine County,16013960102,Census Tract 9601.02; Blaine County; Idaho,251.676350458346,3187,491,1658,280,1232,244,324,287,28,37,213,139,170,106,257,136,675,266,650,225,406,175,81,104,20,56,546,693,0,18,78,77,0,18,0,13,117,9,10.3,9.0,1.6,2.0,17.3,10.7,7.1,4.1,8.2,4.2,21.2,7.9,20.4,6.7,12.9,5.3,6.6,8.3,0.6,1.8,17.1,21.6,0.0,1.1,4.7,4.8,0.0,1.5,0.0,3.0,3.7,0.6,0.1868,0.2132,0.244,0.5341,0.4242,1.6023,0.2132,0.7363,0.3297,0.4462,0.7363,0.4813,2.7298,0.6396,0.5121,0.5121,0.5121,0.0,0.4945,0.0,0.0,0.8879,1.3824,0.189,6.2266,0.2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4195,108,88,0,13,130,116,61,136,330,264,0,13,25,45,0,13,8.8,6.9,0.0,1.2,4.1,3.7,1.9,4.4,10.4,8.2,0.0,1.2,0.8,1.4,0.0,1.2
16,Idaho,ID,16013,Blaine County,16013960201,Census Tract 9602.01; Blaine County; Idaho,2.92550064553,6248,530,2651,298,2489,305,636,393,128,142,704,301,497,254,1121,432,725,258,1654,267,540,270,326,208,361,261,1837,861,423,209,0,18,191,170,32,55,5,2,10.2,6.2,3.3,3.7,28.3,11.6,12.4,6.5,18.0,6.5,11.6,4.1,26.5,3.7,8.6,4.3,13.1,8.2,5.9,4.3,29.4,13.6,15.9,7.7,0.0,1.4,7.6,6.8,1.3,2.2,0.1,0.0,0.1824,0.5363,0.7385,0.7868,0.9121,3.1561,0.7341,0.2242,0.6308,0.167,0.978,0.9209,2.9209,0.7385,0.8242,0.8242,0.8242,0.9033,0.0,0.9187,0.2967,0.3275,2.4462,0.5341,9.3474,0.7516,0,0,0,0,1,1,0,0,0,1,1,2,0,0,1,0,1,0,0,2,5,5970,152,161,0,18,1606,475,0,18,0,18,0,18,231,320,0,18,6.1,6.5,0.0,0.6,25.7,7.2,0.0,0.6,0.0,0.6,0.0,0.6,3.7,5.1,0.0,0.6
16,Idaho,ID,16013,Blaine County,16013960202,Census Tract 9602.02; Blaine County; Idaho,311.747359469172,5050,506,1842,209,1509,219,403,292,88,67,271,144,383,198,883,318,637,199,1177,244,352,184,142,117,913,283,2372,713,19,30,20,24,109,98,3,5,20,5,8.0,5.7,3.3,2.5,18.0,9.2,10.6,5.6,17.6,6.1,12.6,3.7,23.3,4.1,7.0,3.5,9.4,7.6,18.9,5.5,47.0,13.3,1.0,1.6,1.1,1.3,7.3,6.4,0.2,0.4,0.4,0.1,0.1121,0.5363,0.2835,0.7187,0.9011,2.5517,0.4945,0.2747,0.4462,0.0989,0.9011,0.9956,2.7165,0.6264,0.9692,0.9692,0.9692,0.4659,0.3143,0.9121,0.1429,0.4967,2.3319,0.4879,8.5693,0.6022,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,0,1,0,0,1,5,3858,76,46,0,18,2122,428,0,18,0,18,0,18,235,154,15,25,5.0,3.1,0.0,0.7,42.0,8.2,0.0,0.7,0.0,0.7,0.0,0.7,4.7,3.0,0.3,0.5
16,Idaho,ID,16013,Blaine County,16013960301,Census Tract 9603.01; Blaine County; Idaho,167.607375885478,2054,480,2680,273,1171,286,42,50,0,13,220,129,0,13,147,145,694,274,172,157,175,116,0,18,0,52,244,657,513,162,0,13,0,18,43,52,0,13,2.0,2.4,0.0,2.6,18.8,10.0,0.0,2.0,7.2,7.4,33.8,11.2,8.4,7.2,8.5,5.8,0.0,1.5,0.0,2.6,11.9,31.9,19.2,5.7,0.0,1.4,0.0,1.5,3.7,4.4,0.0,0.6,0.0132,0.0,0.3231,0.0,0.3604,0.6967,0.0352,0.9538,0.0198,0.1604,0.0,0.0,1.134,0.0352,0.2967,0.2967,0.2967,0.9297,0.0,0.0,0.6286,0.0,1.5583,0.2308,3.6857,0.0264,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,4282,79,120,31,50,108,128,28,60,0,13,0,13,47,58,30,47,6.7,10.2,1.5,2.4,5.3,6.3,1.4,2.9,0.0,1.8,0.0,1.8,2.3,2.8,1.5,2.2
16,Idaho,ID,16013,Blaine County,16013960302,Census Tract 9603.02; Blaine County; Idaho,399.077123347758,2157,442,2428,252,976,235,519,254,44,54,175,88,23,35,30,37,734,270,204,84,410,190,47,55,25,61,70,623,206,113,0,13,14,29,51,60,22,4,24.2,10.7,3.9,5.0,17.9,7.9,1.3,2.1,1.4,1.7,34.0,11.3,9.5,4.0,19.0,8.0,4.8,5.5,1.2,2.8,3.2,28.9,8.5,4.6,0.0,1.5,1.4,3.0,5.2,5.8,1.0,0.3,0.6791,0.6198,0.2791,0.0681,0.0242,1.6703,0.2286,0.9582,0.0286,0.8066,0.5802,0.6286,3.0022,0.7824,0.0176,0.0176,0.0176,0.7736,0.0,0.3934,0.7582,0.6637,2.5889,0.5868,7.279,0.4132,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3291,23,37,0,13,25,37,0,13,2,7,2,5,41,52,0,13,2.4,3.8,0.0,1.7,1.2,1.7,0.0,1.7,0.1,0.3,0.1,0.2,1.9,2.4,0.0,1.7
16,Idaho,ID,16013,Blaine County,16013960501,Census Tract 9605.01; Blaine County; Idaho,4.002202443422,2040,421,2130,177,733,176,423,293,0,13,243,154,100,95,344,197,445,198,295,207,121,75,10,19,190,167,983,499,216,76,146,122,58,65,0,13,256,43,20.7,13.7,0.0,2.7,33.2,19.4,7.1,6.7,16.9,9.5,21.8,9.5,14.5,8.6,5.9,3.7,1.4,2.6,9.4,8.1,48.2,22.3,10.2,3.5,6.9,5.6,7.9,8.7,0.0,5.0,12.5,3.3,0.5736,0.0,0.8527,0.5341,0.8769,2.8373,0.6088,0.7604,0.0923,0.0527,0.1538,0.9736,2.0328,0.2791,0.9714,0.9714,0.9714,0.8088,0.567,0.9297,0.0,0.9648,3.2703,0.8286,9.1118,0.7253,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,2,4,2389,46,40,0,13,833,370,0,13,0,13,0,13,150,153,0,13,6.3,5.6,0.0,1.8,40.8,13.2,0.0,1.8,0.0,1.8,0.0,1.8,7.4,7.4,0.0,1.8
