ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
11,District of Columbia,DC,11001,District of Columbia,11001002504,Census Tract 25.04; District of Columbia; District of Columbia,0.120356101542,3128,640,1440,320,1427,318,583,440,70,66,427,322,194,157,66,67,300,77,553,344,495,328,97,89,262,244,2216,662,880,342,0,14,65,87,292,123,17,3,18.7,13.6,3.5,3.1,29.9,21.6,8.1,6.3,2.1,2.2,9.6,2.3,17.7,8.6,15.9,9.3,6.8,6.0,8.7,7.9,70.8,15.4,61.1,19.5,0.0,3.1,4.6,6.0,20.5,8.8,0.5,0.1,0.5805,0.3512,0.6404,0.6634,0.4098,2.6453,0.5517,0.3805,0.5073,0.8341,0.6502,0.9463,3.3184,0.8227,0.5902,0.5902,0.5902,0.6749,0.0,0.7488,0.2118,0.3415,1.977,0.5123,8.5309,0.6404,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1599,34,54,681,248,1103,559,185,199,0,14,0,14,241,292,6,18,2.4,3.8,21.8,8.2,35.3,13.3,5.9,6.3,0.0,1.4,0.0,1.4,7.7,8.9,0.2,0.6
11,District of Columbia,DC,11001,District of Columbia,11001002600,Census Tract 26; District of Columbia; District of Columbia,0.8131887273,2630,464,936,81,900,88,130,62,32,31,84,41,76,93,75,54,566,147,597,171,343,115,3,14,172,202,1721,479,167,55,0,14,27,44,108,57,5,4,5.0,2.2,2.3,2.2,9.3,4.5,3.9,4.5,2.9,2.1,21.5,5.4,22.7,5.3,13.0,3.8,0.3,1.6,7.2,8.4,65.4,14.1,17.8,5.7,0.0,4.7,3.0,4.9,12.0,6.2,0.2,0.1,0.1073,0.2293,0.0887,0.4195,0.5415,1.3863,0.202,0.8732,0.6878,0.6927,0.1823,0.922,3.358,0.8374,0.5463,0.5463,0.5463,0.2167,0.0,0.5517,0.0739,0.2439,1.0862,0.1133,6.3768,0.3596,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,940,67,51,1257,397,385,301,33,28,0,14,0,14,46,30,0,14,7.4,5.7,47.8,9.8,14.6,10.5,1.3,1.1,0.0,1.7,0.0,1.7,1.7,1.2,0.0,1.7
11,District of Columbia,DC,11001,District of Columbia,11001002702,Census Tract 27.02; District of Columbia; District of Columbia,0.184951352244,5568,870,2517,181,2294,245,443,155,241,139,493,216,424,244,138,87,535,190,1040,303,421,209,110,76,119,142,2544,1042,1057,199,0,20,219,127,580,175,34,5,8.1,2.6,6.5,3.7,21.5,9.1,10.0,5.6,2.5,1.5,9.6,3.2,18.7,3.7,7.6,3.8,4.8,3.3,2.3,2.7,45.7,17.3,42.0,7.3,0.0,1.8,9.5,5.4,25.3,7.3,0.6,0.1,0.2293,0.5512,0.4286,0.7122,0.4634,2.3847,0.5074,0.3805,0.5512,0.3415,0.5714,0.7561,2.6007,0.5123,0.3561,0.3561,0.3561,0.5123,0.0,0.8966,0.3153,0.3756,2.0998,0.5961,7.4413,0.5369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3332,89,74,668,301,1325,519,316,204,101,98,0,20,123,112,11,17,3.9,3.2,12.0,4.8,23.8,7.8,5.7,3.7,1.8,1.8,0.0,0.8,2.2,1.9,0.2,0.3
11,District of Columbia,DC,11001,District of Columbia,11001002703,Census Tract 27.03; District of Columbia; District of Columbia,0.063267832026,2430,376,1313,154,1250,122,144,157,44,52,233,111,278,136,58,60,309,138,325,113,235,132,16,28,156,146,1239,510,903,218,0,14,21,34,620,158,119,2,6.2,6.7,2.7,3.1,18.6,8.7,13.7,7.0,2.5,2.6,12.7,5.8,13.4,3.7,10.2,5.9,1.3,2.2,7.0,6.5,51.0,19.4,68.8,14.5,0.0,3.4,1.7,2.7,49.6,12.1,4.9,0.8,0.1463,0.278,0.3645,0.8146,0.4634,2.0668,0.4138,0.5854,0.3561,0.5317,0.2562,0.9171,2.6465,0.5419,0.4341,0.4341,0.4341,0.7488,0.0,0.4483,0.7833,0.839,2.8194,0.867,7.9668,0.5862,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,965,163,114,380,205,560,206,104,68,0,14,0,14,195,161,0,14,13.0,8.9,15.6,7.7,23.0,9.3,4.3,2.9,0.0,1.8,0.0,1.8,8.0,6.5,0.0,1.8
11,District of Columbia,DC,11001,District of Columbia,11001002704,Census Tract 27.04; District of Columbia; District of Columbia,0.114030978578,3215,673,1996,297,1674,322,326,172,29,34,630,285,362,227,153,111,184,88,414,230,124,86,23,27,243,187,2063,767,1460,263,0,14,198,162,915,276,0,14,10.1,4.9,1.2,1.4,37.6,15.4,15.3,8.6,4.8,3.3,5.7,3.1,12.9,5.9,3.9,2.7,1.4,1.6,7.8,5.8,64.2,19.7,73.1,7.4,0.0,2.2,11.8,9.4,54.7,12.8,0.0,0.4,0.3073,0.0927,0.798,0.8732,0.7756,2.8468,0.6305,0.161,0.3415,0.0732,0.2808,0.9317,1.7882,0.266,0.5366,0.5366,0.5366,0.7882,0.0,0.9261,0.8768,0.0,2.5911,0.7931,7.7627,0.5567,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1812,12,20,279,177,1339,592,182,182,0,14,0,14,245,147,18,28,0.7,1.2,8.7,5.8,41.6,13.4,5.7,5.7,0.0,1.4,0.0,1.4,7.6,4.5,0.6,0.9
11,District of Columbia,DC,11001,District of Columbia,11001002801,Census Tract 28.01; District of Columbia; District of Columbia,0.06637479482,3818,625,1857,203,1781,215,734,365,41,67,567,183,324,148,443,193,169,89,898,351,199,115,91,90,251,190,2741,685,1413,248,0,14,218,88,803,198,50,7,19.2,9.0,1.7,2.7,31.8,9.5,12.1,5.2,11.6,5.3,4.4,2.4,23.5,6.5,5.2,3.1,5.1,5.0,7.3,5.4,71.8,13.6,76.1,10.4,0.0,2.4,12.3,4.7,45.1,9.3,1.3,0.3,0.5902,0.1707,0.7094,0.7854,0.9805,3.2362,0.6897,0.1024,0.7122,0.1268,0.5961,0.9268,2.4643,0.4581,0.6098,0.6098,0.6098,0.8079,0.0,0.9409,0.7044,0.5317,2.9849,0.9015,9.2952,0.734,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1456,210,116,782,244,1435,488,295,179,0,14,0,14,184,138,45,103,11.8,6.4,20.5,7.4,37.6,8.6,7.7,4.5,0.0,1.2,0.0,1.2,4.8,3.5,1.2,2.7
11,District of Columbia,DC,11001,District of Columbia,11001002802,Census Tract 28.02; District of Columbia; District of Columbia,0.088686084992,5415,581,2815,314,2777,323,1984,662,330,205,780,245,677,264,924,402,497,230,1229,287,791,269,249,161,489,409,4053,686,2349,368,0,20,338,185,1765,392,131,8,36.7,11.6,10.4,6.5,28.1,8.2,17.2,6.2,17.2,7.5,9.2,4.0,22.7,5.0,14.7,5.5,9.0,5.7,10.0,8.3,74.8,9.8,83.4,9.2,0.0,1.6,12.2,6.5,63.6,10.7,2.4,0.3,0.8098,0.7268,0.5911,0.922,1.0,4.0497,0.8818,0.3561,0.6878,0.7854,0.734,0.961,3.5243,0.9113,0.6195,0.6195,0.6195,0.8571,0.0,0.936,0.9754,0.7122,3.4807,0.9606,11.6742,0.9901,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,1,1,0,2,5,5092,421,137,923,378,2491,411,427,245,0,20,0,20,165,131,47,65,15.2,5.2,17.0,6.3,46.0,6.7,7.9,4.4,0.0,0.8,0.0,0.8,3.0,2.5,0.9,1.2
11,District of Columbia,DC,11001,District of Columbia,11001002900,Census Tract 29; District of Columbia; District of Columbia,0.116074616464,4576,692,1878,173,1672,151,747,495,101,61,241,96,283,124,182,126,398,264,1078,516,413,222,98,72,532,250,2690,755,459,123,0,14,86,62,461,126,15,4,16.5,10.6,3.5,1.9,14.4,5.6,8.7,3.7,4.0,2.9,8.7,5.4,23.6,8.9,9.1,4.6,5.9,4.3,12.9,5.9,58.8,13.9,24.4,6.2,0.0,2.4,5.2,3.7,27.6,7.4,0.3,0.1,0.5463,0.3512,0.2414,0.6732,0.7024,2.5145,0.532,0.3268,0.722,0.4293,0.6158,0.9854,3.0793,0.7094,0.4829,0.4829,0.4829,0.2857,0.0,0.798,0.3596,0.2829,1.7262,0.3547,7.8029,0.5764,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1805,160,97,1205,622,1082,287,186,98,0,14,0,14,175,121,42,47,9.6,5.6,26.3,10.6,23.6,6.0,4.1,2.2,0.0,1.0,0.0,1.0,3.8,2.6,0.9,1.0
11,District of Columbia,DC,11001,District of Columbia,11001003000,Census Tract 30; District of Columbia; District of Columbia,0.081326980872,3878,512,1786,198,1656,205,940,398,216,107,388,200,318,130,273,202,236,86,689,201,387,162,144,151,411,257,2681,570,729,164,0,14,188,140,750,214,45,6,24.3,9.8,8.6,4.2,23.4,11.7,11.4,4.8,7.1,4.9,6.1,2.3,17.8,4.0,10.0,3.9,8.7,9.1,11.3,6.9,69.1,11.5,40.8,8.0,0.0,2.5,11.4,8.3,45.3,8.9,1.2,0.2,0.6829,0.6585,0.4778,0.7512,0.9024,3.4728,0.7389,0.1902,0.522,0.5171,0.7192,0.9756,2.9241,0.6404,0.5659,0.5659,0.5659,0.4877,0.0,0.9212,0.7094,0.522,2.6403,0.8128,9.6031,0.7685,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1944,410,217,1467,502,919,425,253,126,0,14,0,14,37,40,5,7,24.8,10.6,37.8,10.9,23.7,10.0,6.5,3.4,0.0,1.2,0.0,1.2,1.0,1.0,0.1,0.2
11,District of Columbia,DC,11001,District of Columbia,11001003100,Census Tract 31; District of Columbia; District of Columbia,0.114602409538,3451,584,1902,266,1807,281,216,100,181,112,282,144,164,137,53,78,152,117,447,236,261,142,85,79,103,119,1814,695,800,195,0,14,69,72,806,225,3,3,6.3,2.7,6.8,4.5,15.6,7.6,6.0,4.6,1.5,2.3,4.4,3.1,13.0,5.6,7.6,3.7,4.7,4.3,3.2,3.6,52.6,18.1,42.1,8.4,0.0,2.3,3.8,3.9,44.6,9.1,0.1,0.1,0.1512,0.5854,0.2709,0.5317,0.3073,1.8465,0.33,0.1024,0.3512,0.3415,0.5665,0.8146,2.1762,0.3399,0.4488,0.4488,0.4488,0.5222,0.0,0.6749,0.6946,0.2049,2.0966,0.5911,6.5681,0.4089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868,193,132,776,304,748,299,75,42,0,14,0,14,175,113,40,51,10.7,7.0,22.5,6.9,21.7,6.7,2.2,1.2,0.0,1.3,0.0,1.3,5.1,3.1,1.2,1.5
11,District of Columbia,DC,11001,District of Columbia,11001003200,Census Tract 32; District of Columbia; District of Columbia,0.172946282758,4136,822,1979,234,1620,220,928,837,348,215,377,221,357,227,157,102,383,104,1029,655,420,197,135,188,117,106,2615,887,367,153,0,14,26,26,577,190,34,5,22.6,19.9,13.6,7.7,23.3,13.3,12.6,7.7,3.8,2.6,9.3,3.0,24.9,11.6,10.2,3.3,8.3,11.6,3.1,2.7,63.2,17.4,18.5,7.4,0.0,2.2,1.6,1.6,35.6,8.5,0.8,0.2,0.6488,0.8049,0.468,0.8,0.6683,3.39,0.7192,0.3659,0.7707,0.5317,0.6995,0.8098,3.1776,0.7635,0.522,0.522,0.522,0.2217,0.0,0.4236,0.5517,0.4488,1.6458,0.3153,8.7354,0.6749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224,137,82,1661,785,705,347,143,78,0,14,0,14,106,68,0,14,8.5,5.2,40.2,12.3,17.0,8.5,3.5,2.0,0.0,1.1,0.0,1.1,2.6,1.7,0.0,1.1
11,District of Columbia,DC,11001,District of Columbia,11001003301,Census Tract 33.01; District of Columbia; District of Columbia,0.17070341624,3706,594,1904,299,1815,308,294,128,30,37,37,33,52,68,32,38,249,70,374,190,107,87,35,44,44,67,1865,691,222,93,0,14,0,19,328,96,28,4,7.9,3.2,1.0,1.3,2.0,1.8,1.6,2.2,0.9,1.0,6.7,2.3,10.1,4.5,2.9,2.2,1.9,2.4,1.2,1.9,50.3,16.8,11.6,4.5,0.0,2.3,0.0,1.0,18.1,5.7,0.8,0.2,0.2244,0.078,0.0049,0.2293,0.1805,0.7171,0.064,0.2244,0.2537,0.039,0.3547,0.6195,1.4913,0.1626,0.4098,0.4098,0.4098,0.1429,0.0,0.0,0.1823,0.4488,0.774,0.0394,3.3922,0.0296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,95,84,1329,543,185,74,206,85,0,14,0,14,112,85,33,45,5.2,4.7,35.9,10.7,5.0,2.1,5.6,2.5,0.0,1.2,0.0,1.2,3.0,2.3,0.9,1.2
11,District of Columbia,DC,11001,District of Columbia,11001003302,Census Tract 33.02; District of Columbia; District of Columbia,0.078856314174,2373,388,1015,97,968,90,276,102,83,65,124,70,116,104,49,45,155,51,394,255,127,56,47,35,43,73,1357,429,51,32,0,14,8,18,129,56,37,5,11.8,3.9,5.1,4.0,12.8,7.1,6.3,5.6,2.1,1.9,6.5,2.1,16.6,8.4,5.4,2.3,4.9,3.6,2.0,3.4,57.2,15.5,5.0,3.1,0.0,4.3,0.8,1.9,13.3,5.7,1.6,0.3,0.3756,0.4829,0.1675,0.5366,0.4098,1.9724,0.3793,0.2146,0.4537,0.1366,0.5764,0.7171,2.0984,0.3202,0.478,0.478,0.478,0.0739,0.0,0.2512,0.0887,0.6,1.0138,0.0936,5.5626,0.2611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,40,38,965,372,142,61,160,107,0,14,0,14,69,55,21,22,4.1,3.9,40.7,10.5,6.0,2.7,6.7,4.6,0.0,1.9,0.0,1.9,2.9,2.3,0.9,1.0
11,District of Columbia,DC,11001,District of Columbia,11001003400,Census Tract 34; District of Columbia; District of Columbia,0.351915756716,3800,500,1349,194,1143,182,600,269,112,80,316,171,217,111,64,64,189,88,292,88,415,164,41,39,49,78,2717,566,428,133,0,14,0,19,534,158,1353,25,24.3,9.7,5.1,3.8,27.6,14.3,10.9,6.6,1.7,1.7,5.0,2.5,7.7,2.4,10.9,3.5,3.6,3.4,1.3,2.1,71.5,11.5,31.8,8.7,0.0,3.3,0.0,1.7,46.7,11.4,35.6,4.7,0.6829,0.4829,0.5665,0.7463,0.3317,2.8103,0.6256,0.122,0.1854,0.5951,0.5074,0.639,2.0489,0.3103,0.6049,0.6049,0.6049,0.3842,0.0,0.0,0.7438,0.9756,2.1036,0.6059,7.5677,0.5419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12336,169,81,1560,205,418,248,418,236,0,14,14,23,225,161,82,117,14.8,7.3,41.1,8.1,11.0,5.5,11.0,5.7,0.0,1.2,0.4,0.6,5.9,3.7,2.2,3.1
11,District of Columbia,DC,11001,District of Columbia,11001003500,Census Tract 35; District of Columbia; District of Columbia,0.147499072142,3955,414,2099,192,1708,198,366,163,196,82,487,212,81,75,156,78,153,74,153,136,315,124,74,103,43,66,2585,490,1399,200,0,14,51,47,722,177,1169,41,13.0,5.5,7.6,2.9,28.5,12.0,3.2,3.0,3.9,2.0,3.9,1.9,3.9,3.2,8.0,2.8,4.3,6.0,1.1,1.7,65.4,10.3,66.6,7.3,0.0,2.1,3.0,2.7,42.3,9.0,29.6,3.3,0.4244,0.6244,0.601,0.3561,0.6878,2.6937,0.5665,0.0585,0.1268,0.3805,0.5369,0.5854,1.6881,0.2266,0.5463,0.5463,0.5463,0.7241,0.0,0.5517,0.6502,0.9707,2.8967,0.8818,7.8248,0.5813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4178,219,121,1996,366,246,124,118,67,24,36,0,14,201,107,0,14,12.8,6.6,50.5,6.9,6.2,3.2,3.0,1.7,0.6,0.9,0.0,1.1,5.1,2.7,0.0,1.1
11,District of Columbia,DC,11001,District of Columbia,11001003600,Census Tract 36; District of Columbia; District of Columbia,0.117998948832,4630,768,2397,235,2152,277,658,195,87,57,377,162,287,128,128,97,393,137,472,141,465,170,70,60,52,80,2195,922,1395,225,0,14,9,25,910,206,210,12,14.2,3.5,2.5,1.7,17.5,7.2,7.5,3.8,2.8,2.1,8.5,3.3,10.2,3.1,10.1,3.8,3.3,2.8,1.1,1.8,47.4,18.3,58.2,7.5,0.0,1.9,0.4,1.2,42.3,9.2,4.5,0.8,0.4634,0.2537,0.335,0.6195,0.5122,2.1838,0.4532,0.3171,0.2634,0.522,0.4729,0.5854,2.1608,0.335,0.3805,0.3805,0.3805,0.6502,0.0,0.1823,0.6502,0.8293,2.312,0.6847,7.0371,0.4778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3112,300,128,1188,350,715,351,248,163,8,12,0,14,19,45,17,36,13.9,5.8,25.7,6.6,15.4,7.1,5.4,3.1,0.2,0.3,0.0,1.0,0.4,1.0,0.4,0.8
11,District of Columbia,DC,11001,District of Columbia,11001003701,Census Tract 37.01; District of Columbia; District of Columbia,0.06673386968,2143,201,1366,130,1296,126,192,92,1,2,363,134,140,56,60,82,129,91,223,124,170,71,19,37,108,105,1131,270,1214,176,0,14,20,35,397,133,0,14,9.0,4.2,0.1,0.1,28.0,10.0,7.7,3.0,2.8,3.6,6.0,4.2,10.4,5.5,7.9,3.3,1.5,2.9,5.2,5.0,52.8,11.6,88.8,9.7,0.0,3.2,1.6,2.7,30.6,9.7,0.0,0.7,0.2683,0.0244,0.5862,0.6293,0.5122,2.0204,0.4039,0.1854,0.2732,0.3707,0.3005,0.878,2.0078,0.2956,0.4537,0.4537,0.4537,0.8966,0.0,0.4236,0.4335,0.0,1.7537,0.3596,6.2356,0.3399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,0,14,155,119,797,205,124,61,0,14,22,28,22,36,11,18,0.0,3.4,7.2,5.4,37.2,7.7,5.8,3.0,0.0,2.1,1.0,1.3,1.0,1.7,0.5,0.9
11,District of Columbia,DC,11001,District of Columbia,11001003702,Census Tract 37.02; District of Columbia; District of Columbia,0.046151544264,2953,833,1637,273,1478,271,1466,843,259,248,636,274,114,100,58,67,98,37,662,419,312,188,123,79,22,66,1915,866,1288,282,0,14,194,234,679,184,128,11,49.6,24.9,14.0,10.9,43.0,16.8,5.3,4.6,2.0,2.3,3.3,1.6,22.4,8.9,10.6,6.3,8.3,5.1,0.8,2.5,64.8,22.9,78.6,11.2,0.0,2.7,13.1,15.6,45.9,12.2,4.3,1.3,0.9463,0.8098,0.8621,0.4878,0.3951,3.5011,0.7438,0.0488,0.6585,0.5707,0.6995,0.4683,2.4458,0.4532,0.5415,0.5415,0.5415,0.8374,0.0,0.9704,0.7291,0.8244,3.3613,0.9507,9.8497,0.7931,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1284,58,63,1439,829,254,189,158,86,0,14,0,14,64,67,0,14,3.9,4.3,48.7,16.4,8.6,6.9,5.4,3.2,0.0,1.5,0.0,1.5,2.2,2.3,0.0,1.5
11,District of Columbia,DC,11001,District of Columbia,11001003801,Census Tract 38.01; District of Columbia; District of Columbia,0.057501398656,1495,190,1055,108,990,132,86,60,17,25,243,107,0,14,0,14,173,92,104,39,66,54,0,19,0,56,418,266,695,111,0,14,16,24,299,115,0,14,5.8,3.9,1.3,2.0,24.5,10.3,0.0,3.5,0.0,3.0,11.6,6.3,7.0,2.4,4.4,3.6,0.0,1.9,0.0,4.0,28.0,17.4,65.9,8.1,0.0,4.2,1.6,2.4,30.2,10.4,0.0,0.9,0.1415,0.1073,0.5025,0.0,0.0,0.7513,0.0739,0.522,0.1659,0.1024,0.0,0.0,0.7903,0.0591,0.1268,0.1268,0.1268,0.7094,0.0,0.4236,0.4138,0.0,1.5468,0.2512,3.2152,0.0148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,0,14,155,105,145,76,38,44,0,14,0,14,80,59,0,14,0.0,4.4,10.4,7.0,9.7,4.9,2.5,3.0,0.0,3.0,0.0,3.0,5.4,3.7,0.0,3.0
11,District of Columbia,DC,11001,District of Columbia,11001003802,Census Tract 38.02; District of Columbia; District of Columbia,0.079994928972,3372,512,2162,233,2029,223,364,144,66,61,301,129,109,94,121,80,183,125,246,96,227,124,0,19,19,62,1798,599,1557,187,0,14,55,47,1094,217,59,5,10.8,3.9,2.5,2.4,14.8,6.1,3.7,3.2,3.6,2.5,5.4,3.6,7.3,2.8,6.7,3.7,0.0,0.9,0.6,1.9,53.3,15.8,72.0,3.8,0.0,2.1,2.7,2.3,53.9,8.6,1.7,0.3,0.3415,0.2537,0.2463,0.3951,0.6439,1.8805,0.3498,0.1512,0.1805,0.2585,0.0,0.4244,1.0146,0.0739,0.4585,0.4585,0.4585,0.7685,0.0,0.5271,0.8522,0.6049,2.7527,0.8374,6.1063,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3983,76,103,536,241,599,331,314,144,0,14,0,14,304,193,45,74,3.7,5.0,15.9,6.9,17.8,8.3,9.3,4.3,0.0,1.3,0.0,1.3,9.0,5.1,1.3,2.2
11,District of Columbia,DC,11001,District of Columbia,11001003901,Census Tract 39.01; District of Columbia; District of Columbia,0.04660830293,2642,582,1981,522,1743,503,119,74,2,4,287,118,10,22,73,64,167,98,243,129,236,108,0,19,24,65,1230,625,1790,524,0,14,16,29,821,179,26,3,4.5,2.6,0.1,0.2,16.5,4.8,0.5,1.0,2.8,2.6,6.3,3.8,9.2,4.8,8.9,4.2,0.0,1.1,1.0,2.6,46.6,21.3,90.4,11.5,0.0,2.2,0.9,1.6,47.1,16.9,1.0,0.2,0.0878,0.0244,0.3005,0.1122,0.5122,1.0371,0.1232,0.2049,0.2146,0.4146,0.0,0.5512,1.3853,0.1232,0.3707,0.3707,0.3707,0.9064,0.0,0.3054,0.7488,0.4927,2.4533,0.7635,5.2464,0.1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1328,54,59,683,501,359,276,65,78,0,14,0,14,109,89,14,21,3.1,3.5,25.9,14.4,13.6,10.2,2.5,3.0,0.0,1.7,0.0,1.7,4.1,3.4,0.5,0.8
11,District of Columbia,DC,11001,District of Columbia,11001003902,Census Tract 39.02; District of Columbia; District of Columbia,0.102901202326,1811,400,1303,129,953,165,82,83,13,21,43,40,47,69,12,20,151,119,394,174,41,35,108,34,18,61,878,442,952,191,0,14,0,19,367,158,0,14,4.5,4.5,1.0,1.7,4.5,4.1,3.7,5.0,0.7,1.1,8.3,6.6,21.8,6.6,2.3,1.8,11.3,3.0,1.0,3.4,48.5,21.9,73.0,12.8,0.0,3.4,0.0,2.0,38.5,13.1,0.0,0.8,0.0878,0.078,0.0148,0.3951,0.1415,0.7172,0.069,0.3024,0.639,0.0195,0.7931,0.5512,2.3052,0.399,0.3902,0.3902,0.3902,0.7833,0.0,0.0,0.5961,0.0,1.3794,0.1921,4.792,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,45,34,64,78,285,170,278,319,0,14,0,14,251,77,0,14,4.7,3.5,3.5,4.4,15.7,9.2,15.4,15.2,0.0,2.5,0.0,2.5,13.9,5.1,0.0,2.5
11,District of Columbia,DC,11001,District of Columbia,11001004001,Census Tract 40.01; District of Columbia; District of Columbia,0.104647927774,4250,656,2498,435,2439,438,208,191,26,36,376,228,15,23,0,14,445,114,423,120,292,122,30,36,15,58,1292,887,1464,414,0,14,32,42,842,267,0,14,4.9,4.4,0.8,1.0,15.4,8.9,0.4,0.6,0.0,1.1,10.5,3.3,10.0,2.9,6.9,3.0,1.2,1.5,0.4,1.4,30.4,20.3,58.6,13.1,0.0,1.8,1.3,1.7,34.5,9.7,0.0,0.3,0.1024,0.0537,0.266,0.0976,0.0,0.5197,0.0197,0.4439,0.2488,0.2878,0.2365,0.3512,1.5682,0.2069,0.161,0.161,0.161,0.6601,0.0,0.3744,0.5271,0.0,1.5616,0.2709,3.8105,0.0788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,74,61,397,241,481,266,223,94,0,14,0,14,176,141,15,23,3.0,2.6,9.3,5.8,11.3,5.8,5.2,2.3,0.0,1.1,0.0,1.1,4.1,3.3,0.4,0.5
