ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
38,North Dakota,ND,38035,Grand Forks County,38035010801,Census Tract 108.01; Grand Forks County; North Dakota,2.534061171482,5633,540,2681,204,2308,248,1946,452,258,151,836,226,187,99,409,198,848,111,856,192,470,164,166,91,30,70,1018,752,1531,241,0,15,10,21,282,160,305,14,36.5,7.6,8.3,4.5,36.2,9.0,6.5,3.4,7.7,3.5,15.1,2.2,15.2,2.9,8.8,3.1,7.2,3.9,0.6,1.3,18.1,13.2,57.1,7.9,0.0,0.9,0.4,0.9,12.2,6.5,5.4,0.6,0.9383,0.9515,0.9383,0.5242,0.6432,3.9955,0.9383,0.3612,0.0661,0.2379,0.7841,0.7048,2.1541,0.3833,0.7004,0.7004,0.7004,0.9515,0.0,0.3128,0.9075,0.8458,3.0176,0.7621,9.8676,0.8282,1,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,2,5,10931,548,179,362,186,119,116,292,157,59,58,0,15,186,135,0,15,23.7,6.8,6.4,3.3,2.1,2.0,5.2,2.7,1.0,1.0,0.0,0.4,3.3,2.3,0.0,0.4
38,North Dakota,ND,38035,Grand Forks County,38035010804,Census Tract 108.04; Grand Forks County; North Dakota,2.003189454378,4456,455,2505,274,2397,277,942,433,92,93,978,312,142,113,145,144,1095,307,612,180,376,161,82,75,0,40,814,649,1616,276,0,10,7,22,285,145,194,14,22.1,9.9,4.0,4.1,40.8,12.1,4.6,3.7,3.5,3.5,24.6,6.2,13.7,3.2,9.0,3.9,3.4,3.1,0.0,1.0,18.3,14.4,64.5,8.5,0.0,1.0,0.3,0.9,11.9,5.6,4.4,0.5,0.7137,0.7533,0.9648,0.2907,0.1938,2.9163,0.6784,0.8106,0.0396,0.2555,0.4053,0.0,1.511,0.1057,0.7093,0.7093,0.7093,0.9692,0.0,0.2731,0.9031,0.8018,2.9472,0.7313,8.0838,0.5947,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,4910,452,206,123,93,204,177,21,35,17,27,314,312,135,98,0,10,18.9,8.4,2.8,2.1,4.6,3.9,0.5,0.8,0.4,0.6,7.0,7.0,3.0,2.1,0.0,0.6
38,North Dakota,ND,38035,Grand Forks County,38035010805,Census Tract 108.05; Grand Forks County; North Dakota,0.499601316124,2219,281,1329,137,1303,138,571,211,116,118,535,193,138,167,69,68,414,128,430,157,297,124,143,120,49,109,501,411,749,177,192,100,86,44,30,32,0,10,25.7,8.9,9.3,9.2,41.1,14.2,8.7,10.0,3.1,3.0,18.7,6.4,19.4,5.3,13.5,6.1,11.0,9.1,2.3,5.1,22.6,18.3,56.4,12.0,14.4,7.6,6.6,3.3,2.3,2.4,0.0,0.5,0.8106,0.9692,0.9692,0.6872,0.1498,3.586,0.8502,0.5551,0.2379,0.6652,0.9383,0.9295,3.326,0.9163,0.8106,0.8106,0.8106,0.9471,0.837,0.9207,0.3348,0.0,3.0396,0.7709,10.7622,0.9207,0,1,1,0,0,2,0,0,0,1,1,2,0,0,1,0,1,0,0,2,6,3055,86,65,48,65,56,69,133,262,155,131,0,10,109,79,0,10,6.6,4.9,2.2,2.8,2.5,3.0,6.0,11.6,7.0,5.6,0.0,1.1,4.9,3.6,0.0,1.1
38,North Dakota,ND,38035,Grand Forks County,38035010806,Census Tract 108.06; Grand Forks County; North Dakota,0.504265814386,2829,344,1622,186,1603,187,729,209,24,35,618,222,89,85,315,135,365,143,406,200,503,231,37,46,0,40,837,504,1035,249,0,10,0,14,145,95,26,3,26.1,6.7,1.2,1.7,38.6,13.1,4.8,4.6,11.2,4.4,12.9,4.8,14.4,6.2,17.8,7.6,2.3,2.9,0.0,1.5,29.6,17.4,63.8,13.5,0.0,1.5,0.0,0.9,9.0,6.0,0.9,0.2,0.8238,0.2555,0.9471,0.3084,0.8502,3.185,0.7665,0.2687,0.0485,0.9119,0.2731,0.0,1.5022,0.0969,0.9031,0.9031,0.9031,0.9604,0.0,0.0,0.837,0.4053,2.2027,0.4097,7.793,0.5198,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,4,2559,188,96,148,122,351,168,95,56,9,13,0,10,234,112,0,10,11.7,6.2,5.2,4.2,12.4,5.6,3.4,2.0,0.3,0.5,0.0,0.9,8.3,4.0,0.0,0.9
38,North Dakota,ND,38035,Grand Forks County,38035010900,Census Tract 109; Grand Forks County; North Dakota,0.774726790468,2100,348,879,97,837,95,228,98,2,4,144,79,105,104,43,38,348,85,473,168,256,85,19,27,0,40,177,502,60,25,0,10,0,14,31,32,0,10,10.9,4.3,0.2,0.4,17.2,9.2,7.0,6.7,2.1,1.8,16.6,4.8,22.5,5.2,12.2,4.3,2.3,3.2,0.0,2.0,8.4,23.9,6.8,2.7,0.0,2.8,0.0,1.7,3.7,3.8,0.0,0.5,0.2291,0.0573,0.4758,0.5683,0.0749,1.4054,0.141,0.4758,0.4758,0.5727,0.2731,0.0,1.7974,0.185,0.3128,0.3128,0.3128,0.5066,0.0,0.0,0.4978,0.0,1.0044,0.0308,4.52,0.0661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,63,32,0,10,52,61,0,10,23,24,0,10,102,78,0,10,7.5,3.9,0.0,1.2,2.5,2.8,0.0,1.2,1.1,1.2,0.0,1.2,4.9,3.9,0.0,1.2
38,North Dakota,ND,38035,Grand Forks County,38035011000,Census Tract 110; Grand Forks County; North Dakota,0.43971033219,2043,317,767,57,720,67,622,248,19,25,145,74,19,23,78,46,246,67,819,217,161,71,121,80,0,40,460,419,0,14,7,12,38,36,0,10,8,2,30.6,11.2,2.0,2.6,20.1,10.1,1.7,2.0,3.8,2.3,12.0,4.0,40.1,5.7,7.9,3.8,16.8,11.0,0.0,2.4,22.5,20.2,0.0,1.8,0.9,1.5,5.3,5.0,0.0,3.4,0.4,0.1,0.8899,0.4141,0.6211,0.0793,0.2335,2.2379,0.3921,0.2379,0.9868,0.1586,0.978,0.0,2.3613,0.467,0.8062,0.8062,0.8062,0.0,0.2996,0.8987,0.0,0.2863,1.4846,0.1322,6.89,0.3216,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,1394,46,30,295,186,141,167,0,10,24,25,0,10,0,10,0,10,6.4,4.1,14.4,8.3,6.9,8.1,0.0,1.2,1.2,1.3,0.0,1.2,0.0,1.2,0.0,1.2
38,North Dakota,ND,38035,Grand Forks County,38035011100,Census Tract 111; Grand Forks County; North Dakota,2.747666697554,6192,747,2151,180,2151,180,361,267,94,80,226,114,128,88,66,63,755,78,1799,245,303,104,102,63,22,60,470,1047,151,97,0,15,43,52,15,23,9,3,5.8,4.3,2.7,2.3,10.5,5.2,3.4,2.2,1.1,1.0,12.2,2.0,29.1,3.0,4.9,1.7,4.7,2.9,0.4,1.1,7.6,16.9,7.0,4.5,0.0,1.2,2.0,2.4,0.7,1.1,0.1,0.0,0.0661,0.5639,0.1101,0.1674,0.0308,0.9383,0.0617,0.2423,0.859,0.0308,0.5595,0.6035,2.2951,0.4317,0.2555,0.2555,0.2555,0.511,0.0,0.6916,0.1057,0.2026,1.5109,0.1498,4.9998,0.1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,83,67,23,34,24,39,16,19,0,15,0,15,356,210,51,78,3.9,3.1,0.4,0.5,0.4,0.7,0.3,0.3,0.0,0.4,0.0,0.4,5.7,3.3,0.8,1.3
38,North Dakota,ND,38035,Grand Forks County,38035011201,Census Tract 112.01; Grand Forks County; North Dakota,0.53556594522,2697,382,1460,153,1365,157,677,251,7,16,300,112,36,42,298,218,465,164,475,130,412,144,57,58,0,40,364,510,563,139,124,60,0,14,78,56,0,10,25.1,8.6,0.5,1.1,22.0,7.8,1.9,2.3,11.3,7.6,17.2,5.7,17.6,3.6,15.7,6.1,4.1,4.2,0.0,1.6,13.5,18.8,38.6,8.6,8.5,4.4,0.0,1.0,5.7,4.0,0.0,0.4,0.7885,0.0925,0.6828,0.0925,0.859,2.5153,0.5154,0.4978,0.141,0.8282,0.4978,0.0,1.9648,0.2511,0.5683,0.5683,0.5683,0.859,0.6784,0.0,0.6608,0.0,2.1982,0.4009,7.2466,0.3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3454,238,119,122,145,123,97,0,10,0,10,0,10,119,78,0,10,17.4,8.4,4.5,5.3,4.6,3.3,0.0,0.9,0.0,0.9,0.0,0.9,4.4,3.1,0.0,0.9
38,North Dakota,ND,38035,Grand Forks County,38035011202,Census Tract 112.02; Grand Forks County; North Dakota,2.328896607334,5913,568,3011,238,2892,257,890,314,38,39,892,239,130,92,634,326,955,151,1276,254,455,155,94,76,0,60,1520,813,1304,262,41,50,113,103,165,110,53,12,15.2,5.2,1.1,1.2,30.8,7.8,3.4,2.4,11.1,5.6,16.2,3.1,21.6,3.1,8.0,2.5,3.3,2.6,0.0,1.1,25.7,13.5,43.3,8.0,1.4,1.7,3.9,3.5,5.7,3.8,0.9,0.2,0.4449,0.2203,0.8722,0.1674,0.8326,2.5374,0.5286,0.4493,0.3877,0.1718,0.3965,0.0,1.4053,0.0705,0.8678,0.8678,0.8678,0.8767,0.3084,0.8458,0.6608,0.4053,3.097,0.815,7.9075,0.5551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5754,187,108,602,292,355,201,357,213,45,96,0,15,41,52,120,180,6.5,3.8,10.2,5.1,6.0,3.3,6.0,3.5,0.8,1.6,0.0,0.4,0.7,0.9,2.0,3.0
38,North Dakota,ND,38035,Grand Forks County,38035011400,Census Tract 114; Grand Forks County; North Dakota,443.921730874654,2420,233,1084,116,946,117,341,96,31,16,171,69,93,20,117,39,404,90,661,97,270,85,18,17,6,38,150,321,0,14,84,28,12,8,8,6,66,5,14.3,3.8,2.5,1.2,18.1,6.9,5.6,1.3,4.8,1.6,16.7,3.4,27.3,3.3,11.2,3.1,1.9,1.8,0.3,1.7,6.2,13.3,0.0,1.3,7.7,2.5,1.2,0.8,0.8,0.7,2.7,0.3,0.3877,0.5198,0.5286,0.4097,0.3744,2.2202,0.3877,0.4802,0.7885,0.4537,0.1938,0.533,2.4492,0.533,0.1718,0.1718,0.1718,0.0,0.6564,0.511,0.1233,0.6388,1.9295,0.2643,6.7707,0.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,207,79,0,10,74,62,11,11,11,12,0,10,54,45,0,10,21.9,6.8,0.0,1.0,3.1,2.5,0.5,0.5,0.5,0.5,0.0,1.0,2.2,1.8,0.0,1.0
38,North Dakota,ND,38035,Grand Forks County,38035011701,Census Tract 117.01; Grand Forks County; North Dakota,120.446748252948,2393,335,979,132,849,117,173,79,29,20,81,47,84,54,61,45,316,71,507,143,215,85,35,19,11,40,218,475,4,11,250,106,13,12,36,38,150,22,7.7,3.3,2.1,1.5,9.5,5.4,5.1,3.2,2.7,2.0,13.2,3.1,21.2,4.8,9.6,3.5,4.1,2.2,0.5,1.8,9.1,19.8,0.4,1.1,25.5,8.4,1.5,1.4,4.2,4.5,6.3,0.3,0.1101,0.4449,0.0837,0.3392,0.1057,1.0836,0.0837,0.2907,0.3524,0.3172,0.4978,0.652,2.1101,0.3568,0.3612,0.3612,0.3612,0.185,0.9471,0.5815,0.5639,0.8811,3.1586,0.8458,6.7135,0.2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5935,94,58,77,58,26,24,16,19,88,57,0,10,11,14,0,10,11.1,6.1,3.2,2.4,1.1,1.0,0.7,0.8,3.7,2.4,0.0,1.0,0.5,0.6,0.0,1.0
38,North Dakota,ND,38035,Grand Forks County,38035011702,Census Tract 117.02; Grand Forks County; North Dakota,245.677880983304,5065,413,2141,119,2032,146,321,134,23,27,295,101,68,33,172,83,573,136,1132,231,286,87,42,33,12,60,243,591,406,102,66,35,0,21,20,15,2,1,6.3,2.6,0.8,0.9,14.5,4.9,2.0,1.0,3.4,1.7,11.3,2.8,22.3,3.7,5.7,1.7,2.1,1.6,0.3,1.3,4.8,11.7,19.0,4.6,3.1,1.6,0.0,1.0,1.0,0.7,0.0,0.0,0.0749,0.1542,0.3304,0.0969,0.185,0.8414,0.0441,0.207,0.4626,0.0441,0.2335,0.533,1.4802,0.0881,0.1101,0.1101,0.1101,0.7093,0.3833,0.0,0.1718,0.0,1.2644,0.0749,3.6961,0.0176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5628,251,97,6,10,26,20,72,88,22,24,0,15,117,91,0,15,12.4,4.9,0.1,0.2,0.5,0.4,1.4,1.7,0.4,0.5,0.0,0.5,2.3,1.8,0.0,0.5
38,North Dakota,ND,38035,Grand Forks County,38035011800,Census Tract 118; Grand Forks County; North Dakota,286.407069377318,1530,252,725,78,577,67,180,86,4,6,119,48,44,20,45,27,381,62,401,123,172,58,18,15,0,40,50,351,45,24,18,24,28,37,3,5,44,3,12.4,5.6,0.5,0.7,20.6,8.0,4.3,2.0,3.0,1.9,24.9,5.8,26.2,4.8,11.6,4.4,3.1,2.6,0.0,2.8,3.3,22.9,6.3,3.2,2.5,3.3,4.9,6.4,0.5,0.9,2.9,0.5,0.304,0.0925,0.6432,0.2555,0.1366,1.4318,0.1454,0.8326,0.7181,0.5022,0.3789,0.0,2.4318,0.5198,0.0396,0.0396,0.0396,0.4934,0.348,0.8811,0.0661,0.6608,2.4494,0.533,6.3526,0.2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,80,39,0,10,6,8,0,10,8,9,0,10,34,32,2,3,13.9,6.7,0.0,1.6,0.4,0.6,0.0,1.6,0.5,0.6,0.0,1.6,2.2,2.0,0.1,0.2
38,North Dakota,ND,38035,Grand Forks County,38035011900,Census Tract 119; Grand Forks County; North Dakota,7.49965297004,2113,227,538,65,530,65,405,129,9,10,189,57,30,21,11,11,0,10,832,153,48,32,30,19,2,38,607,305,6,14,0,10,8,18,4,5,253,23,21.8,6.4,2.1,2.2,35.7,9.8,3.8,2.6,0.8,0.8,0.0,1.2,39.4,4.3,3.4,2.2,5.7,3.5,0.1,2.1,28.7,14.1,1.1,2.6,0.0,4.5,1.5,3.4,0.8,1.0,12.0,1.7,0.7004,0.4449,0.9339,0.2159,0.0176,2.3127,0.4185,0.0,0.9736,0.0132,0.6696,0.3965,2.0529,0.3216,0.8899,0.8899,0.8899,0.2599,0.0,0.5815,0.1233,0.9427,1.9074,0.2555,7.1629,0.3789,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,3,2854,18,22,106,66,370,119,68,52,6,11,9,16,32,20,16,23,3.4,4.1,5.0,3.1,17.5,5.3,3.2,2.4,0.3,0.5,0.4,0.7,1.5,0.9,0.8,1.0
38,North Dakota,ND,38035,Grand Forks County,38035012000,Census Tract 120; Grand Forks County; North Dakota,314.193230696732,2730,290,1404,128,1175,125,244,91,26,29,138,69,104,49,216,108,562,106,603,143,280,88,26,20,0,40,248,412,62,58,139,69,17,23,7,13,44,2,9.1,3.3,1.7,1.9,11.7,5.7,5.4,2.5,8.1,4.0,20.6,3.9,22.1,3.9,10.4,3.2,2.2,1.7,0.0,1.6,9.1,15.1,4.4,4.1,9.9,4.6,1.4,2.0,0.6,1.1,1.6,0.2,0.1498,0.3612,0.185,0.3877,0.6916,1.7753,0.2423,0.6388,0.4405,0.3744,0.2511,0.0,1.7048,0.1454,0.3612,0.3612,0.3612,0.4185,0.7181,0.5595,0.0925,0.5154,2.304,0.4449,6.1453,0.2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773,187,68,13,16,108,102,4,6,54,44,0,10,69,39,0,10,15.9,5.5,0.5,0.6,4.0,3.6,0.1,0.2,2.0,1.6,0.0,0.9,2.5,1.5,0.0,0.9
38,North Dakota,ND,38037,Grant County,38037965900,Census Tract 9659; Grant County; North Dakota,1659.232354867272,2320,0,1675,64,1060,76,570,113,31,21,210,48,142,35,108,33,679,61,518,53,300,45,24,14,12,38,186,53,30,18,284,61,17,13,40,24,52,5,25.1,5.0,2.9,1.9,19.8,4.3,8.2,2.0,4.7,1.4,29.3,2.6,22.3,2.3,13.2,2.0,2.3,1.3,0.5,1.7,8.0,2.3,1.8,1.1,17.0,3.6,1.6,1.2,3.8,2.2,2.2,0.2,0.7885,0.5991,0.6079,0.652,0.3612,3.0087,0.7137,0.9604,0.4626,0.652,0.2731,0.652,3.0001,0.8018,0.2819,0.2819,0.2819,0.2907,0.8855,0.6035,0.5066,0.5551,2.8414,0.6652,9.1321,0.7313,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1650,226,44,2,4,40,49,72,23,26,16,2,3,39,25,5,6,21.3,3.9,0.1,0.2,1.7,2.1,3.1,1.0,1.1,0.7,0.1,0.1,1.7,1.1,0.2,0.3
38,North Dakota,ND,38039,Griggs County,38039968600,Census Tract 9686; Griggs County; North Dakota,708.68490244495,2309,118,1377,56,927,76,323,71,14,12,121,37,149,45,83,39,690,53,482,44,261,59,36,23,6,39,95,163,99,41,31,21,0,14,36,22,91,6,14.6,3.1,1.2,1.0,13.1,3.8,8.8,2.7,3.7,1.7,29.9,2.3,20.9,1.7,11.8,2.6,3.9,2.5,0.3,1.8,4.1,7.1,7.2,3.0,2.3,1.5,0.0,1.5,3.9,2.3,3.9,0.2,0.4097,0.2555,0.2335,0.7048,0.2247,1.8282,0.2599,0.9692,0.326,0.5154,0.4626,0.533,2.8062,0.7048,0.0705,0.0705,0.0705,0.5242,0.3392,0.0,0.533,0.7577,2.1541,0.37,6.859,0.3084,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2153,176,45,0,10,35,23,0,10,23,30,0,10,37,32,0,10,19.0,4.3,0.0,1.1,1.5,1.0,0.0,1.1,1.0,1.3,0.0,1.1,1.6,1.4,0.0,1.1
38,North Dakota,ND,38041,Hettinger County,38041964700,Census Tract 9647; Hettinger County; North Dakota,545.330026960332,1010,89,677,56,464,48,200,61,3,4,83,26,102,46,134,102,302,45,213,44,159,38,18,18,0,40,55,125,3,11,54,31,0,14,8,6,44,3,20.7,6.0,0.6,0.8,17.9,5.3,13.4,6.3,13.9,10.4,29.9,4.1,21.1,3.7,16.5,4.0,3.9,3.9,0.0,4.3,5.4,12.4,0.4,1.6,8.0,4.5,0.0,3.0,1.7,1.3,4.4,0.5,0.6476,0.1145,0.5154,0.9207,0.9075,3.1057,0.7445,0.9692,0.3348,0.8546,0.4626,0.0,2.6212,0.6123,0.1366,0.1366,0.1366,0.185,0.6652,0.0,0.2467,0.8018,1.8987,0.2423,7.7622,0.511,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,888,85,29,0,10,3,6,0,10,0,10,3,4,49,38,0,10,18.3,5.8,0.0,2.4,0.3,0.6,0.0,2.4,0.0,2.4,0.3,0.4,4.9,3.7,0.0,2.4
38,North Dakota,ND,38041,Hettinger County,38041964800,Census Tract 9648; Hettinger County; North Dakota,586.908609252288,1467,89,746,63,591,60,193,56,47,23,113,42,118,36,72,46,339,66,258,77,271,65,25,18,0,40,137,136,6,13,45,21,6,5,14,15,121,10,14.3,4.1,6.4,3.3,19.1,6.8,11.0,3.5,5.3,3.4,23.1,4.4,17.6,4.9,20.1,4.8,4.3,3.0,0.0,2.9,9.3,9.3,0.8,1.7,6.0,2.8,1.0,0.8,2.4,2.5,8.2,0.5,0.3877,0.9119,0.5639,0.8414,0.4229,3.1278,0.7489,0.7665,0.141,0.9604,0.5242,0.0,2.3921,0.4934,0.3744,0.3744,0.3744,0.2159,0.5507,0.4758,0.3568,0.9119,2.5111,0.5507,8.4054,0.6432,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,1109,123,42,12,13,11,16,6,9,57,21,0,10,47,41,4,5,20.8,6.4,0.8,0.9,0.7,1.1,0.4,0.6,3.9,1.5,0.0,1.7,3.2,2.8,0.3,0.3
38,North Dakota,ND,38043,Kidder County,38043966800,Census Tract 9668; Kidder County; North Dakota,1351.061225404594,2391,0,1648,77,1111,73,468,116,10,11,190,51,167,37,112,46,637,62,556,46,253,58,17,11,1,38,213,50,0,14,348,72,14,18,3,4,0,10,20.1,5.0,1.0,1.0,17.1,4.5,10.0,2.4,4.7,1.9,26.6,2.6,23.3,1.9,10.6,2.4,1.5,1.0,0.0,1.7,8.9,2.1,0.0,0.8,21.1,4.2,1.3,1.6,0.3,0.3,0.0,0.4,0.6344,0.1982,0.4581,0.7974,0.3612,2.4493,0.4846,0.8855,0.5419,0.4097,0.1498,0.0,1.9869,0.2599,0.3436,0.3436,0.3436,0.0,0.9163,0.5242,0.0573,0.0,1.4978,0.1454,6.2776,0.2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1810,316,70,5,9,110,29,0,10,64,58,0,10,34,31,0,10,28.4,5.7,0.2,0.4,4.6,1.2,0.0,1.0,2.7,2.4,0.0,1.0,1.4,1.3,0.0,1.0
38,North Dakota,ND,38045,LaMoure County,38045972100,Census Tract 9721; LaMoure County; North Dakota,356.264358290762,1373,129,677,52,562,56,172,53,18,17,65,27,59,20,93,43,358,50,300,62,148,39,20,13,2,38,62,174,6,14,15,8,6,12,19,15,46,3,13.0,3.8,2.4,2.3,11.6,4.7,5.9,2.0,7.0,3.3,26.1,3.6,21.8,3.2,11.2,2.8,3.5,2.3,0.2,3.0,4.5,12.7,0.9,2.1,2.2,1.1,1.1,2.1,3.4,2.8,3.4,0.4,0.3304,0.5022,0.1762,0.4361,0.5903,2.0352,0.3128,0.8678,0.3965,0.4537,0.4317,0.4537,2.6034,0.5947,0.0969,0.0969,0.0969,0.2335,0.3348,0.489,0.4626,0.7269,2.2468,0.4185,6.9823,0.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,91,31,2,4,37,26,0,10,2,4,0,10,21,17,0,10,16.2,5.1,0.1,0.3,2.7,1.8,0.0,1.8,0.1,0.3,0.0,1.8,1.5,1.2,0.0,1.8
38,North Dakota,ND,38045,LaMoure County,38045972200,Census Tract 9722; LaMoure County; North Dakota,789.740270984704,2762,169,1400,77,1136,89,542,154,17,18,123,38,232,67,157,79,749,66,605,68,323,56,30,14,3,38,111,232,0,14,36,20,17,17,38,23,102,12,20.2,5.6,1.3,1.3,10.8,3.2,11.9,3.3,5.7,2.9,27.1,2.1,21.9,1.8,11.8,1.9,2.7,1.2,0.1,1.5,4.0,8.4,0.0,1.0,2.6,1.4,1.5,1.5,3.3,2.0,3.7,0.4,0.6388,0.2907,0.1233,0.8722,0.4626,2.3876,0.4449,0.9031,0.4185,0.5154,0.326,0.3965,2.5595,0.5639,0.0661,0.0661,0.0661,0.0,0.3568,0.5815,0.4493,0.7489,2.1365,0.3568,7.1497,0.37,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1740,171,38,5,7,45,29,3,4,20,16,0,10,38,16,0,10,15.1,3.5,0.2,0.3,1.6,1.0,0.1,0.1,0.7,0.6,0.0,0.9,1.4,0.6,0.0,0.9
38,North Dakota,ND,38047,Logan County,38047972500,Census Tract 9725; Logan County; North Dakota,992.598371823774,1849,139,1078,63,770,62,397,105,11,8,128,36,119,41,53,27,499,58,409,63,211,47,12,11,22,42,113,190,12,10,47,31,11,14,10,9,82,4,22.4,5.7,1.3,0.9,16.6,4.5,8.8,3.1,3.0,1.5,27.0,3.1,22.1,2.4,11.9,2.6,1.5,1.4,1.3,2.4,6.1,10.3,1.1,0.9,4.4,2.9,1.4,1.8,1.3,1.1,4.4,0.4,0.7269,0.2907,0.4317,0.7048,0.1366,2.2907,0.4141,0.8943,0.4405,0.533,0.1498,0.8414,2.859,0.7357,0.163,0.163,0.163,0.2599,0.4405,0.5595,0.207,0.8018,2.2687,0.4273,7.5814,0.4758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,154,35,2,4,51,23,1,4,4,5,0,10,55,26,0,10,20.0,4.7,0.1,0.2,2.8,1.3,0.1,0.2,0.2,0.3,0.0,1.3,3.0,1.3,0.0,1.3
