ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
33,New Hampshire,NH,33003,Carroll County,33003955402,Census Tract 9554.02; Carroll County; New Hampshire,21.080817074976,2041,346,1431,243,1049,231,360,180,44,47,337,156,270,177,97,78,887,278,192,90,283,120,23,31,0,48,166,475,225,178,74,66,0,16,0,12,2,2,17.6,8.3,5.3,5.6,32.1,13.1,15.6,9.7,4.8,3.7,43.5,9.8,9.4,4.6,13.9,5.3,2.2,2.9,0.0,2.4,8.1,23.2,15.8,12.1,5.2,4.4,0.0,1.5,0.0,3.0,0.1,0.1,0.7572,0.7948,0.7861,0.9509,0.4075,3.6965,0.8555,0.9942,0.0376,0.5983,0.2861,0.0,1.9162,0.2486,0.4942,0.4942,0.4942,0.7775,0.6358,0.0,0.0,0.3439,1.7572,0.263,7.8641,0.526,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1911,95,82,0,12,87,95,0,12,79,79,0,12,0,12,0,12,9.1,8.0,0.0,1.6,4.3,4.6,0.0,1.6,3.9,3.9,0.0,1.6,0.0,1.6,0.0,1.6
33,New Hampshire,NH,33003,Carroll County,33003955500,Census Tract 9555; Carroll County; New Hampshire,62.789840452714,2964,78,2082,163,1136,101,203,69,126,89,213,66,97,54,159,110,657,131,684,175,372,115,22,25,0,48,71,122,17,30,69,37,3,5,20,26,23,4,6.9,2.3,8.1,6.0,18.8,5.6,4.4,2.4,5.4,3.7,22.2,4.2,23.1,6.0,12.6,3.9,1.9,2.2,0.0,1.7,2.4,4.1,0.8,1.4,3.3,1.8,0.3,0.4,1.8,2.3,0.8,0.1,0.2543,0.9335,0.2746,0.4075,0.4855,2.3554,0.4595,0.6734,0.8555,0.4971,0.2399,0.0,2.2659,0.4162,0.0665,0.0665,0.0665,0.2688,0.5318,0.3699,0.2919,0.6098,2.0722,0.3728,6.76,0.3382,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2295,86,46,0,12,28,23,5,6,0,12,0,12,38,30,0,12,7.6,3.9,0.0,1.1,0.9,0.8,0.2,0.2,0.0,1.1,0.0,1.1,1.3,1.0,0.0,1.1
33,New Hampshire,NH,33003,Carroll County,33003955601,Census Tract 9556.01; Carroll County; New Hampshire,119.77680761477,2879,317,1970,192,1280,175,457,153,107,83,266,98,76,31,216,86,883,172,520,173,443,123,5,14,1,46,109,448,20,22,98,78,46,48,16,11,15,2,16.4,5.2,6.7,4.9,20.8,7.1,3.4,1.5,7.5,2.9,30.7,5.9,18.1,4.9,15.4,4.3,0.4,1.1,0.0,1.7,3.8,15.6,1.0,1.1,5.0,3.9,3.6,3.7,1.3,0.9,0.5,0.0,0.7254,0.8844,0.3642,0.3035,0.7023,2.9798,0.6532,0.9306,0.4538,0.7023,0.0665,0.0,2.1532,0.3353,0.1676,0.1676,0.1676,0.2977,0.6243,0.8902,0.2197,0.5491,2.581,0.5983,7.8816,0.5347,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1821,65,33,0,12,72,55,12,19,0,12,0,12,25,24,0,12,5.1,2.7,0.0,1.1,2.5,1.9,0.4,0.7,0.0,1.1,0.0,1.1,0.9,0.8,0.0,1.1
33,New Hampshire,NH,33003,Carroll County,33003955602,Census Tract 9556.02; Carroll County; New Hampshire,105.799296679366,2511,315,1484,220,980,183,231,107,18,12,286,113,87,76,161,120,602,182,442,139,526,232,27,27,0,48,370,466,37,57,114,48,49,66,99,80,0,12,9.2,4.1,1.4,0.9,29.2,10.2,4.4,3.9,6.4,4.3,24.0,6.9,17.6,5.4,20.9,8.7,2.8,2.7,0.0,1.9,14.7,18.5,2.5,3.8,7.7,3.0,5.0,6.7,10.1,8.1,0.0,0.5,0.3931,0.1647,0.7225,0.4075,0.578,2.2658,0.4046,0.7514,0.4277,0.9335,0.3815,0.0,2.4941,0.5665,0.7717,0.7717,0.7717,0.4162,0.7428,0.948,0.8902,0.0,2.9972,0.7572,8.5288,0.6445,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1734,129,80,41,63,73,97,36,32,0,12,0,12,200,129,20,34,13.2,7.7,1.6,2.5,2.9,3.6,1.4,1.3,0.0,1.3,0.0,1.3,8.0,5.2,0.8,1.3
33,New Hampshire,NH,33003,Carroll County,33003955801,Census Tract 9558.01; Carroll County; New Hampshire,38.773869023902,1794,280,886,70,549,65,352,145,35,27,119,44,60,34,197,129,310,75,398,123,279,76,21,29,6,47,223,405,28,28,76,44,13,16,7,7,23,3,19.9,7.7,3.6,2.7,21.7,7.6,4.8,2.7,11.0,6.0,17.3,4.9,22.2,4.6,15.6,3.6,3.8,5.3,0.4,2.8,12.4,22.5,3.2,3.2,8.6,5.0,2.4,2.9,1.3,1.3,1.3,0.3,0.8266,0.6012,0.4017,0.4682,0.9249,3.2226,0.7486,0.3728,0.7977,0.7081,0.5376,0.6445,3.0607,0.8642,0.6821,0.6821,0.6821,0.4566,0.7919,0.7861,0.2197,0.6676,2.9219,0.7254,9.8873,0.841,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,907,39,23,4,14,64,62,16,19,0,12,0,12,139,89,0,12,7.1,3.9,0.2,0.8,3.6,3.5,0.9,1.1,0.0,1.8,0.0,1.8,7.7,5.0,0.0,1.8
33,New Hampshire,NH,33003,Carroll County,33003955802,Census Tract 9558.02; Carroll County; New Hampshire,34.734376463218,1336,184,1728,130,576,78,273,128,31,24,164,63,51,21,32,26,484,82,218,106,255,106,34,27,0,48,14,260,9,18,308,81,9,17,21,19,17,3,20.4,9.2,6.0,4.6,28.5,10.2,4.8,2.1,2.4,1.9,36.2,7.0,16.3,6.7,19.1,7.4,5.9,4.6,0.0,3.8,1.0,19.5,0.5,1.0,17.8,4.5,1.6,2.9,3.6,3.4,1.3,0.1,0.841,0.8497,0.7023,0.4682,0.1532,3.0144,0.6705,0.9827,0.3208,0.8815,0.7514,0.0,2.9364,0.8006,0.0087,0.0087,0.0087,0.2081,0.9451,0.6532,0.5723,0.6676,3.0463,0.7832,9.0058,0.7225,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,942,42,25,0,12,0,12,6,11,0,12,0,12,8,14,0,12,7.3,4.4,0.0,2.4,0.0,2.4,0.4,0.8,0.0,2.4,0.0,2.4,0.6,1.1,0.0,2.4
33,New Hampshire,NH,33003,Carroll County,33003955901,Census Tract 9559.01; Carroll County; New Hampshire,35.463622754698,2116,375,1829,170,903,145,155,90,19,28,282,117,132,79,279,116,432,113,349,194,368,141,0,16,8,48,225,502,26,43,218,107,43,47,51,55,13,3,7.4,4.1,1.8,2.7,31.2,11.9,8.4,5.0,13.2,4.8,20.4,6.0,16.5,7.6,17.4,7.3,0.0,1.8,0.4,2.5,10.6,23.6,1.4,2.3,11.9,5.7,4.8,5.1,5.6,5.8,0.6,0.1,0.289,0.2457,0.7543,0.7601,0.9566,3.0057,0.6676,0.5723,0.341,0.8121,0.0,0.6445,2.3699,0.4884,0.604,0.604,0.604,0.3324,0.8584,0.9422,0.7081,0.5694,3.4105,0.9104,9.3901,0.789,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1687,192,99,24,147,5,24,134,78,0,12,0,12,62,39,0,12,21.3,10.3,1.1,6.8,0.2,1.1,6.3,3.9,0.0,1.5,0.0,1.5,2.9,1.8,0.0,1.5
33,New Hampshire,NH,33003,Carroll County,33003955902,Census Tract 9559.02; Carroll County; New Hampshire,35.013233613391996,2327,375,1050,140,774,132,346,149,97,54,252,104,111,64,202,88,751,196,218,79,341,138,85,67,0,48,217,506,6,24,155,87,0,16,17,20,163,8,16.0,6.3,8.5,3.8,32.6,12.2,5.7,3.4,9.3,4.3,32.3,5.9,9.4,3.5,15.8,6.3,11.0,8.5,0.0,2.1,9.3,21.7,0.6,2.3,14.8,8.1,0.0,2.1,2.2,2.5,7.0,1.2,0.711,0.948,0.8006,0.5751,0.8526,3.8873,0.8988,0.948,0.0376,0.7312,0.9624,0.0,2.6792,0.6734,0.5607,0.5607,0.5607,0.2225,0.9162,0.0,0.3671,0.9075,2.4133,0.5231,9.5405,0.8092,0,1,0,0,0,1,1,0,0,1,0,2,0,0,0,1,0,0,1,2,5,2584,72,62,179,114,0,12,10,20,0,12,0,12,28,38,0,12,9.3,8.0,7.7,4.7,0.0,1.4,0.4,0.9,0.0,1.4,0.0,1.4,1.2,1.6,0.0,1.4
33,New Hampshire,NH,33003,Carroll County,33003956000,Census Tract 9560; Carroll County; New Hampshire,62.44166061895,5802,142,4076,246,2437,230,745,367,80,79,696,235,191,114,510,311,1298,315,993,258,931,436,0,24,0,68,193,229,25,34,202,139,13,26,2,4,0,17,13.0,6.4,2.6,2.5,28.6,9.3,4.3,2.6,8.8,5.4,22.4,5.3,17.1,4.3,16.0,7.5,0.0,1.0,0.0,1.2,3.3,3.9,0.6,0.8,5.0,3.4,0.5,1.1,0.1,0.2,0.0,0.3,0.5896,0.3988,0.711,0.3988,0.8121,2.9103,0.6387,0.685,0.3931,0.7486,0.0,0.0,1.8267,0.2168,0.1185,0.1185,0.1185,0.2225,0.6243,0.4046,0.0665,0.0,1.3179,0.1445,6.1734,0.2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3820,160,101,2,5,112,102,9,14,0,17,0,17,69,68,1,3,6.6,4.2,0.0,0.1,1.9,1.8,0.2,0.2,0.0,0.6,0.0,0.6,1.2,1.2,0.0,0.1
33,New Hampshire,NH,33003,Carroll County,33003956101,Census Tract 9561.01; Carroll County; New Hampshire,20.754356637018,3521,436,2281,237,1661,236,712,328,74,86,562,216,158,144,350,271,1205,320,408,210,791,278,63,93,0,48,104,595,31,28,182,137,25,40,108,107,44,7,20.2,9.0,4.4,5.0,33.8,12.1,5.6,4.9,9.9,7.4,34.2,9.4,11.6,5.5,22.5,7.6,3.8,5.6,0.0,1.4,3.0,16.9,1.4,1.2,8.0,6.1,1.5,2.4,6.5,6.1,1.2,0.1,0.8324,0.7023,0.8353,0.5607,0.8873,3.818,0.8873,0.9653,0.0809,0.9566,0.5376,0.0,2.5404,0.5867,0.0983,0.0983,0.0983,0.3324,0.7572,0.6387,0.7457,0.6532,3.1272,0.8208,9.5839,0.8121,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,3264,239,132,0,12,61,80,16,26,27,38,0,12,0,12,0,12,14.4,7.9,0.0,0.9,1.7,2.2,0.5,0.8,0.8,1.1,0.0,0.9,0.0,0.9,0.0,0.9
33,New Hampshire,NH,33003,Carroll County,33003956102,Census Tract 9561.02; Carroll County; New Hampshire,27.196987428106,2963,439,2004,194,1126,209,319,206,78,127,258,123,62,85,149,134,1016,185,435,128,309,153,183,151,0,48,214,590,79,81,35,42,0,16,52,55,108,9,11.1,7.0,5.8,9.4,22.9,10.1,2.5,3.4,5.2,4.6,34.3,5.7,14.7,3.4,10.8,5.0,16.2,13.1,0.0,1.6,7.2,19.9,3.9,4.0,1.7,2.2,0.0,1.4,4.6,4.8,3.6,0.6,0.4913,0.8382,0.4538,0.1965,0.4624,2.4422,0.4884,0.9682,0.211,0.315,0.9884,0.0,2.4826,0.5578,0.4335,0.4335,0.4335,0.4884,0.4191,0.0,0.6503,0.8179,2.3757,0.5029,7.734,0.5029,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,5140,25,29,0,12,181,116,0,12,0,12,0,12,33,52,0,12,2.2,2.6,0.0,1.1,6.1,3.5,0.0,1.1,0.0,1.1,0.0,1.1,1.1,1.8,0.0,1.1
33,New Hampshire,NH,33003,Carroll County,33003956301,Census Tract 9563.01; Carroll County; New Hampshire,20.282116439124,2434,337,2441,190,1099,179,212,154,55,55,175,123,90,62,50,55,828,217,421,182,369,135,47,55,0,48,34,475,0,16,0,12,6,16,22,21,0,12,8.8,6.3,5.0,5.0,15.9,10.9,4.8,3.3,2.1,2.3,34.0,8.4,17.3,6.6,15.3,5.2,4.3,5.0,0.0,2.0,1.4,19.5,0.0,0.7,0.0,1.3,0.5,1.5,2.0,2.0,0.0,0.5,0.3815,0.7543,0.1561,0.4682,0.1156,1.8757,0.3064,0.9624,0.4046,0.6994,0.5867,0.0,2.6531,0.659,0.0231,0.0231,0.0231,0.0,0.0,0.4046,0.3324,0.0,0.737,0.0549,5.2889,0.1618,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1630,38,31,0,12,7,10,0,12,0,12,0,12,27,42,0,12,3.5,3.0,0.0,1.3,0.3,0.4,0.0,1.3,0.0,1.3,0.0,1.3,1.1,1.7,0.0,1.3
33,New Hampshire,NH,33003,Carroll County,33003956302,Census Tract 9563.02; Carroll County; New Hampshire,39.404634208752,2516,335,2557,213,1012,146,61,36,45,37,129,65,60,43,233,126,653,180,314,153,361,166,47,48,0,48,97,478,0,16,63,55,44,49,11,18,6,2,2.4,1.4,2.9,2.4,12.7,6.2,2.8,2.0,9.3,5.1,26.0,7.5,12.5,5.9,14.3,6.0,4.7,4.7,0.0,2.0,3.9,19.0,0.0,0.6,2.5,2.1,4.4,4.8,1.1,1.8,0.2,0.1,0.0347,0.4711,0.0896,0.2283,0.8526,1.6763,0.2572,0.8237,0.1098,0.6301,0.6272,0.0,2.1908,0.3642,0.1763,0.1763,0.1763,0.0,0.4855,0.9306,0.185,0.422,2.0231,0.3584,6.0665,0.2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2534,50,41,2,4,84,90,1,2,0,12,0,12,10,15,0,12,4.9,3.9,0.1,0.2,3.3,3.6,0.0,0.1,0.0,1.3,0.0,1.3,0.4,0.6,0.0,1.3
33,New Hampshire,NH,33003,Carroll County,33003956400,Census Tract 9564; Carroll County; New Hampshire,40.511931115226,2507,27,2542,122,1113,87,269,138,47,36,265,96,124,85,228,122,946,222,355,91,413,129,9,16,0,48,74,85,66,96,167,76,12,17,7,10,1,1,10.7,5.5,4.0,3.0,23.8,8.4,6.1,4.3,9.1,4.9,37.7,8.9,14.2,3.7,16.5,5.2,0.8,1.4,0.0,2.0,3.0,3.4,2.6,3.8,6.6,3.0,1.1,1.5,0.6,0.9,0.0,0.0,0.4711,0.659,0.4827,0.5896,0.8353,3.0377,0.6821,0.9855,0.1936,0.7746,0.0983,0.0,2.052,0.2861,0.0983,0.0983,0.0983,0.4277,0.711,0.5578,0.1098,0.0,1.8063,0.2803,6.9943,0.3786,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1469,54,40,0,12,14,21,0,12,0,12,0,12,55,74,5,8,4.9,3.5,0.0,1.3,0.6,0.8,0.0,1.3,0.0,1.3,0.0,1.3,2.2,2.9,0.2,0.3
33,New Hampshire,NH,33005,Cheshire County,33005970100,Census Tract 9701; Cheshire County; New Hampshire,97.150835432424,4223,340,2127,142,1691,131,863,286,97,49,432,101,146,43,336,120,1042,134,765,144,657,110,42,28,0,48,207,488,55,55,155,48,26,18,129,70,13,2,20.4,6.6,4.4,2.2,25.5,5.6,4.6,1.4,8.0,2.5,24.7,3.2,18.1,2.4,15.6,2.5,2.5,1.6,0.0,1.2,4.9,11.5,2.6,2.6,7.3,2.4,1.5,1.1,7.6,4.0,0.3,0.0,0.841,0.7023,0.5491,0.4364,0.7457,3.2745,0.763,0.7803,0.4538,0.7081,0.3266,0.0,2.2688,0.422,0.2572,0.2572,0.2572,0.4277,0.7341,0.6387,0.8121,0.4798,3.0924,0.8006,8.8929,0.7052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2351,141,54,0,12,106,93,19,19,11,11,0,12,62,31,9,12,8.3,3.3,0.0,0.8,2.5,2.2,0.4,0.5,0.3,0.3,0.0,0.8,1.5,0.7,0.2,0.3
33,New Hampshire,NH,33005,Cheshire County,33005970200,Census Tract 9702; Cheshire County; New Hampshire,35.225584307964,3651,33,1618,160,1427,121,352,167,17,21,353,143,236,130,69,45,771,114,926,125,502,164,28,23,0,48,394,260,69,80,66,50,74,39,8,12,0,12,9.6,4.6,1.0,1.2,24.7,9.8,9.3,5.2,1.9,1.2,21.1,3.1,25.4,3.4,13.7,4.5,2.0,1.6,0.0,1.4,10.8,7.1,4.2,4.9,4.1,3.1,5.2,2.7,0.6,0.8,0.0,0.3,0.4104,0.1098,0.5145,0.8092,0.0983,1.9422,0.3237,0.6012,0.9509,0.5896,0.2486,0.0,2.3903,0.5029,0.6243,0.6243,0.6243,0.5116,0.5838,0.9538,0.1098,0.0,2.159,0.4104,7.1158,0.396,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,3214,246,115,98,126,193,224,0,12,0,12,0,12,90,61,13,23,17.2,7.3,2.7,3.4,5.3,6.1,0.0,0.9,0.0,0.9,0.0,0.9,2.5,1.7,0.4,0.6
33,New Hampshire,NH,33005,Cheshire County,33005970401,Census Tract 9704.01; Cheshire County; New Hampshire,46.546415412624,2688,238,1487,110,1051,109,308,113,18,13,212,72,59,31,134,40,734,107,476,109,246,69,27,15,3,46,193,343,8,15,47,26,3,12,18,12,94,19,11.6,4.1,1.3,0.9,20.2,6.5,2.9,1.5,5.0,1.4,27.3,4.1,17.7,3.3,9.2,2.7,2.6,1.4,0.1,1.8,7.2,12.7,0.5,1.0,3.2,1.8,0.3,1.1,1.7,1.1,3.5,0.6,0.5231,0.159,0.3237,0.2341,0.4335,1.6734,0.2543,0.8671,0.4335,0.1965,0.3439,0.4422,2.2832,0.4306,0.4335,0.4335,0.4335,0.2081,0.5231,0.3699,0.2717,0.815,2.1878,0.4191,6.5779,0.3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525,72,33,24,32,45,35,37,30,7,6,0,12,77,48,3,4,6.9,3.2,0.9,1.2,1.7,1.3,1.4,1.1,0.3,0.2,0.0,1.2,2.9,1.8,0.1,0.2
33,New Hampshire,NH,33005,Cheshire County,33005970402,Census Tract 9704.02; Cheshire County; New Hampshire,103.288739467134,2731,213,1851,93,1058,81,221,75,50,38,219,52,86,37,117,35,554,56,494,92,320,60,14,15,0,48,146,295,8,17,78,32,19,11,26,14,0,12,8.2,2.7,3.2,2.4,20.7,4.7,4.2,1.7,4.3,1.4,20.3,2.5,18.1,2.8,11.7,2.1,1.4,1.4,0.0,1.9,5.3,10.8,0.4,0.9,4.2,1.7,1.8,1.0,2.5,1.3,0.0,0.4,0.3497,0.526,0.3584,0.3873,0.3439,1.9653,0.3324,0.5665,0.4538,0.4104,0.1763,0.0,1.607,0.1329,0.2775,0.2775,0.2775,0.2023,0.5867,0.6792,0.396,0.0,1.8642,0.3064,5.714,0.2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,89,28,0,12,27,18,32,28,6,8,0,12,74,38,7,8,8.4,2.6,0.0,1.2,1.0,0.7,1.2,1.0,0.2,0.3,0.0,1.2,2.7,1.3,0.3,0.3
33,New Hampshire,NH,33005,Cheshire County,33005970500,Census Tract 9705; Cheshire County; New Hampshire,38.39962576073,5363,32,2474,208,2026,225,364,176,173,133,388,158,121,78,432,240,869,203,1325,243,734,278,91,67,0,68,392,237,101,80,47,49,21,30,58,49,83,5,6.9,3.3,6.0,4.6,19.2,7.5,3.1,2.0,8.2,4.5,16.2,3.8,24.7,4.5,13.9,5.2,4.5,3.3,0.0,1.3,7.3,4.4,4.1,3.2,1.9,2.0,1.0,1.5,2.9,2.4,1.5,0.1,0.2543,0.8497,0.2948,0.263,0.7659,2.4277,0.4827,0.315,0.9249,0.5983,0.6098,0.0,2.448,0.5347,0.448,0.448,0.448,0.4971,0.4451,0.5376,0.4422,0.6936,2.6156,0.6185,7.9393,0.5376,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6205,142,80,30,44,47,81,53,64,0,17,0,17,262,162,0,17,7.0,3.8,0.6,0.8,0.9,1.5,1.0,1.2,0.0,0.6,0.0,0.6,4.9,3.0,0.0,0.6
33,New Hampshire,NH,33005,Cheshire County,33005970600,Census Tract 9706; Cheshire County; New Hampshire,37.106250084172,6446,21,2449,168,1972,144,559,255,47,37,508,158,181,82,465,213,1277,193,1173,160,624,253,51,46,0,68,929,240,60,61,109,56,26,25,59,40,1009,35,10.2,4.7,1.5,1.2,25.8,7.8,4.5,2.1,7.2,3.3,19.8,3.0,18.2,2.5,9.7,3.9,2.6,2.3,0.0,1.1,14.4,3.7,2.5,2.5,4.5,2.3,1.3,1.3,3.0,2.0,15.7,0.5,0.4393,0.1936,0.5636,0.4249,0.6647,2.2861,0.4162,0.5289,0.474,0.2399,0.3439,0.0,1.5867,0.1243,0.7514,0.7514,0.7514,0.4162,0.5983,0.5954,0.4595,0.9653,3.0347,0.7775,7.6589,0.4855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5828,107,72,65,44,367,179,83,87,0,17,0,17,414,211,0,17,5.4,3.5,1.0,0.7,5.7,2.8,1.3,1.4,0.0,0.5,0.0,0.5,6.4,3.3,0.0,0.5
33,New Hampshire,NH,33005,Cheshire County,33005970700,Census Tract 9707; Cheshire County; New Hampshire,72.177968498014,3394,385,1773,142,1406,154,517,190,141,88,465,105,172,73,253,104,855,153,473,119,436,83,23,21,15,45,158,542,0,16,164,107,28,21,11,10,5,3,15.3,5.3,7.5,4.5,33.1,6.5,6.3,2.7,7.5,2.8,25.2,4.1,13.9,3.0,12.9,2.6,1.6,1.5,0.5,1.4,4.7,16.0,0.0,0.9,9.2,5.7,2.0,1.5,0.8,0.7,0.1,0.1,0.6821,0.9191,0.8121,0.6069,0.7023,3.7225,0.8642,0.8064,0.1618,0.5318,0.1994,0.7023,2.4017,0.5058,0.2428,0.2428,0.2428,0.0,0.8064,0.7139,0.1474,0.3439,2.0116,0.3526,8.3786,0.6185,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1616,152,94,0,12,77,66,20,42,0,12,0,12,55,37,6,6,10.8,6.1,0.0,1.0,2.3,2.0,0.6,1.2,0.0,1.0,0.0,1.0,1.6,1.1,0.2,0.2
33,New Hampshire,NH,33005,Cheshire County,33005970800,Census Tract 9708; Cheshire County; New Hampshire,37.869471421142,4142,376,1824,129,1700,137,817,269,57,44,555,119,201,66,212,89,721,95,936,171,476,93,113,65,28,53,120,534,98,33,101,51,10,10,46,29,5,5,19.7,6.3,2.6,2.0,32.6,6.5,6.7,2.2,5.1,2.1,17.4,2.4,22.6,3.1,11.5,2.1,6.6,3.8,0.7,1.4,2.9,12.9,5.4,1.8,5.5,2.9,0.6,0.6,2.7,1.8,0.1,0.1,0.8208,0.3988,0.8006,0.6387,0.4422,3.1011,0.7023,0.3873,0.8237,0.4017,0.7948,0.7688,3.1763,0.9017,0.0867,0.0867,0.0867,0.5549,0.6445,0.4306,0.4133,0.3439,2.3872,0.5145,8.7513,0.6792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2404,280,73,0,12,21,31,1,2,14,18,0,12,84,54,0,12,16.5,4.2,0.0,0.8,0.5,0.8,0.0,0.1,0.3,0.4,0.0,0.8,2.0,1.3,0.0,0.8
33,New Hampshire,NH,33005,Cheshire County,33005970901,Census Tract 9709.01; Cheshire County; New Hampshire,24.746052472816,4060,319,1895,171,1762,166,762,354,77,82,492,201,47,47,327,266,956,161,646,118,678,222,30,47,0,48,176,461,182,104,51,45,24,28,152,95,0,12,18.8,8.6,3.0,3.2,27.9,11.1,1.5,1.5,8.1,6.4,23.5,3.8,15.9,2.6,16.7,5.1,1.7,2.7,0.0,1.2,4.3,11.3,9.6,5.4,2.7,2.4,1.4,1.6,8.6,5.2,0.0,0.3,0.8006,0.4971,0.6705,0.0838,0.7601,2.8121,0.6185,0.737,0.3006,0.7832,0.2197,0.0,2.0405,0.2832,0.1994,0.1994,0.1994,0.6763,0.5,0.6185,0.8468,0.0,2.6416,0.6329,7.6936,0.4971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3682,212,76,15,22,0,12,20,42,0,12,0,12,141,140,0,12,12.0,4.1,0.4,0.5,0.0,0.8,0.5,1.0,0.0,0.8,0.0,0.8,3.5,3.4,0.0,0.8
